46.66828021,-35.21823407,1509041854,,,eucl,X,Y,,
41.37850222,-29.15263083,1509041876,0.269685707,0.19701636,0.278184636,,,,
41.40445925,-28.82151368,1509041877,0.025957028,0.331117154,0.222824309,,,,
41.16050598,-28.53653013,1509041877,0.243953275,0.284983554,0.282238872,,,,
41.08823898,-28.59749894,1509041877,0.072266997,0.060968815,0.332806088,,,,
40.90499719,-28.22277148,1509041877,0.183241794,0.374727459,0.331585286,,,,
41.4072606,-28.50708871,1509041877,0.502263411,0.284317231,0.317998195,,,,
41.6510471,-28.03753505,1509041877,0.243786499,0.469553668,0.414717659,,,,
41.51220881,-27.96920028,1509041877,0.138838289,0.068334762,0.339440856,,,,
41.16592419,-27.63219079,1509041877,0.346284623,0.337009497,0.078717433,,,,
40.75082084,-27.93098488,1509041877,0.415103347,0.298794088,0.266561068,,,,
41.3804898,-28.07161323,1509041877,0.629668963,0.140628354,0.548356285,,,,
41.26355039,-27.73655488,1509041877,0.116939411,0.335058346,0.17914093,,,,
41.25551942,-27.92937953,1509041877,0.008030971,0.192824649,0.195473131,,,,
41.07295275,-27.82457212,1509041877,0.182566673,0.104807413,0.106804402,,,,
40.7843856,-27.94245928,1509041877,0.288567147,0.117887157,0.162235245,,,,
41.19452847,-27.93199473,1509041877,0.410142875,0.010464547,0.466255636,,,,
41.26451777,-27.60264171,1509041877,0.069989292,0.329353019,0.164069229,,,,
41.31295584,-27.76934708,1509041877,0.048438073,0.166705373,0.211044762,,,,
41.12922566,-27.44066659,1509041877,0.183730177,0.328680489,0.067598536,,,,
41.36752145,-27.07208427,1509041877,0.238295789,0.368582319,0.170635725,,,,
41.66947257,-27.28234872,1509041877,0.301951118,0.210264444,0.107847142,,,,
41.88673259,-27.13885571,1509041877,0.217260022,0.143493011,0.144939989,,,,
41.78475152,-27.08321692,1509041877,0.101981077,0.055638785,0.202523196,,,,
41.60309712,-26.84138521,1509041877,0.181654392,0.241831716,0.301532104,,,,
41.13218554,-27.16837494,1509041877,0.470911583,0.326989728,0.382842334,,,,
41.87769246,-27.10815412,1509041877,0.745506921,0.060220816,0.307790159,,,,
42.33343102,-27.2721491,1509041877,0.455738559,0.163994984,0.003743654,,,,
41.87454762,-27.4341131,1509041877,0.458883402,0.161963999,0.415748151,,,,
41.80460853,-27.44921374,1509041877,0.069939092,0.015100633,0.362449538,,,,
42.21280027,-27.30390246,1509041877,0.408191741,0.145311281,0.407812707,,,,
41.40197928,-27.22340547,1509041877,0.810820989,0.080496985,0.239495505,,,,
41.978032,-27.35125175,1509041877,0.576052718,0.127846282,0.10962347,,,,
41.30299038,-27.43199705,1509041877,0.675041618,0.080745294,0.345312749,,,,
41.63836196,-27.57491275,1509041877,0.335371579,0.142915702,0.124784272,,,,
41.21222602,-27.80346107,1509041877,0.426135936,0.228548324,0.251275022,,,,
41.39978479,-27.49604531,1509041877,0.187558772,0.307415766,0.399133819,,,,
41.97625533,-27.71370892,1509041877,0.576470533,0.217663616,0.266801783,,,,
41.56868048,-27.72483577,1509041877,0.407574844,0.011126846,0.411307079,,,,
41.7567037,-28.08377089,1509041877,0.18802322,0.358935122,0.223714814,,,,
41.75964062,-27.85049952,1509041877,0.002936918,0.23327137,0.347712025,,,,
42.07562971,-27.76856219,1509041877,0.315989085,0.081937326,0.172613261,,,,
41.70376731,-27.5233046,1509041877,0.371862394,0.245257598,0.274560722,,,,
42.35010397,-27.7754519,1509041877,0.64633666,0.252147299,0.35847816,,,,
42.02586543,-27.87024801,1509041877,0.324238543,0.094796117,0.298985443,,,,
41.99395219,-28.0277993,1509041877,0.03191324,0.15755129,0.232327815,,,,
42.1446194,-28.38503461,1509041877,0.150667213,0.357235309,0.328911512,,,,
42.35025367,-28.3520853,1509041877,0.205634266,0.032949315,0.238964531,,,,
41.97964404,-28.1462569,1509041878,0.370609629,0.205828396,0.133257229,,,,
42.31531114,-28.48067965,1509041878,0.335667105,0.334422754,0.31866494,,,,
41.72342256,-28.33572431,1509041878,0.591888581,0.144955346,0.572286445,,,,
42.82380941,-28.74324639,1509041878,1.100386845,0.407522083,0.497335562,,,,
42.0451731,-28.77153338,1509041878,0.778636309,0.028286993,0.72854248,,,,
41.97816152,-28.95591132,1509041878,0.067011575,0.184377936,0.271499938,,,,
42.26699818,-28.92807683,1509041878,0.288836654,0.02783449,0.29901131,,,,
42.16352247,-29.19053673,1509041878,0.103475705,0.262459898,0.210245399,,,,
42.16691761,-29.26809934,1509041878,0.003395139,0.077562608,0.21443909,,,,
41.95696231,-29.40325555,1509041878,0.209955298,0.135156218,0.187672605,,,,
42.35266334,-29.24127529,1509041878,0.395701031,0.161980263,0.051298965,,,,
41.908768,-29.42083087,1509041878,0.443895346,0.179555581,0.346848134,,,,
42.02896269,-29.47580108,1509041878,0.120194693,0.054970206,0.360047651,,,,
42.42168907,-29.18554213,1509041878,0.392726377,0.290258948,0.189465638,,,,
42.21842675,-29.4750278,1509041878,0.203262317,0.289485671,0.261040161,,,,
42.53618424,-28.95095138,1509041878,0.317757493,0.524076423,0.501538517,,,,
42.70572663,-28.9060129,1509041878,0.169542385,0.044938482,0.121192006,,,,
42.65723902,-28.86684005,1509041878,0.048487605,0.039172849,0.396434532,,,,
43.01177786,-28.57568906,1509041878,0.354538839,0.291150983,0.287131886,,,,
43.30117125,-28.58719601,1509041878,0.289393391,0.011506941,0.48750113,,,,
43.11440254,-28.09911218,1509041878,0.186768708,0.488083825,0.556547912,,,,
43.62371935,-28.13364523,1509041878,0.509316803,0.03453305,0.525234287,,,,
43.70721854,-28.4756688,1509041878,0.083499195,0.342023572,0.308612971,,,,
43.996182,-28.58741775,1509041878,0.288963457,0.111748946,0.374412738,,,,
44.62033703,-28.86599446,1509041878,0.624155033,0.278576716,0.68350164,,,,
44.62033703,-28.86599446,1509041878,0,0,0.911898593,,,,
45.28339347,-29.49202577,1509041878,0.663056442,0.626031308,0.438108197,,,,
45.8416165,-29.69267637,1509041878,0.558223026,0.200650599,0.630899339,,,,
45.81489728,-30.23323531,1509041878,0.02671922,0.54055894,1.003303067,,,,
46.81606945,-30.53492504,1509041878,1.001172166,0.301689725,0.631135458,,,,
47.1890937,-30.77527829,1509041878,0.37302425,0.240353257,0.259460052,,,,
47.30648057,-31.06000551,1509041878,0.11738687,0.284727219,0.147812564,,,,
47.40510627,-31.19811564,1509041878,0.098625707,0.138110123,0.15003762,,,,
47.15653074,-31.34135783,1509041878,0.24857553,0.143242196,0.344758725,,,,
47.42158812,-31.82896455,1509041878,0.265057377,0.487606722,0.288350728,,,,
47.0157322,-32.06493282,1509041878,0.405855924,0.235968268,0.266426919,,,,
47.19559742,-31.97007269,1509041878,0.179865225,0.094860129,0.182097216,,,,
47.25802755,-32.2041032,1509041878,0.062430127,0.234030505,0.061089324,,,,
47.1363387,-31.95522988,1509041878,0.121688852,0.248873313,0.183954386,,,,
46.94857466,-32.03242534,1509041878,0.187764033,0.077195456,0.170986443,,,,
46.67917522,-31.80499,1509041878,0.269399446,0.227435341,0.312629672,,,,
46.8268468,-32.32038304,1509041878,0.147671578,0.515393044,0.439534459,,,,
46.68235266,-32.39625311,1509041878,0.144494137,0.07587007,0.723322368,,,,
45.8145723,-32.46489201,1509041878,0.867780359,0.068638896,0.378907881,,,,
46.31431233,-32.62362808,1509041878,0.499740034,0.158736074,0.29598123,,,,
46.5263623,-32.71279898,1509041878,0.212049968,0.089170893,0.185900936,,,,
46.57055123,-32.72208352,1509041878,0.044188928,0.009284541,0.289913347,,,,
46.28913681,-32.5461442,1509041879,0.28141442,0.175939318,0.080027822,,,,
46.08436525,-32.74511228,1509041879,0.204771558,0.198968083,0.243817687,,,,
46.52373096,-32.47971641,1509041879,0.439365703,0.265395876,0.154126438,,,,
46.19006776,-32.63294304,1509041879,0.333663192,0.153226637,0.450582795,,,,
46.97323146,-32.51092785,1509041879,0.783163693,0.122015191,0.763388562,,,,
46.94429694,-32.51504291,1509041879,0.028934514,0.00411506,0.327518094,,,,
47.2267996,-32.72645317,1509041879,0.282502654,0.21141026,0.444999084,,,,
47.94912266,-32.8701715,1509041879,0.722323058,0.143718334,0.478516808,,,,
47.69694765,-33.10299171,1509041879,0.252175005,0.232820206,0.283301358,,,,
47.63503573,-33.12590808,1509041879,0.061911924,0.022916372,0.282848559,,,,
47.97975675,-33.15354872,1509041879,0.344721026,0.027640634,0.485087935,,,,
47.15089759,-33.21153017,1509041879,0.828859167,0.057981457,0.426920798,,,,
47.62380086,-32.91784389,1509041879,0.47290327,0.293686288,0.268371516,,,,
47.0078872,-32.98443702,1509041879,0.615913658,0.066593136,0.452722295,,,,
47.17300792,-32.87609216,1509041879,0.165120725,0.108344866,0.152210454,,,,
46.89581996,-32.66474751,1509041879,0.277187967,0.211344649,0.3518092,,,,
46.28623937,-32.76083219,1509041879,0.609580586,0.096084682,0.519750637,,,,
46.38386423,-32.75442506,1509041879,0.097624864,0.006407128,0.394506558,,,,
45.89647574,-32.82182185,1509041879,0.487388492,0.06739679,0.216251835,,,,
45.50413964,-32.5601832,1509041879,0.392336105,0.26163865,0.234716742,,,,
45.21698884,-32.50837305,1509041879,0.287150798,0.051810147,0.555635975,,,,
44.98293561,-31.9034698,1509041879,0.23405323,0.604903254,0.572788739,,,,
44.37018513,-32.07863437,1509041879,0.612750475,0.175164572,0.425254861,,,,
44.16581418,-31.78486176,1509041879,0.20437096,0.293772616,0.130608624,,,,
44.29933981,-31.60081404,1509041879,0.133525638,0.184047719,0.212464783,,,,
43.99610819,-31.54459887,1509041879,0.303231623,0.056215162,0.190542845,,,,
43.50339337,-31.62088123,1509041879,0.492714824,0.076282357,0.117222837,,,,
43.90919803,-31.77582627,1509041879,0.405804666,0.154945041,0.223411861,,,,
43.52069307,-31.39814017,1509041879,0.388504966,0.377686102,0.39615921,,,,
44.25213254,-31.57748808,1509041879,0.731439479,0.179347907,0.326142992,,,,
43.23159861,-31.60586033,1509041879,1.020533933,0.028372256,0.8309998,,,,
43.48564444,-31.95525699,1509041879,0.254045834,0.349396651,0.35588075,,,,
42.99404975,-32.03965996,1509041879,0.491594695,0.084402977,0.268703323,,,,
43.23213655,-31.86617713,1509041879,0.238086795,0.173482832,0.127133756,,,,
43.09509025,-31.96249903,1509041879,0.1370463,0.096321895,0.258918215,,,,
42.70301279,-32.01412471,1509041879,0.392077457,0.051625688,0.200440303,,,,
42.95758562,-31.81666078,1509041879,0.254572834,0.197463932,0.053960604,,,,
43.16156736,-31.60042752,1509041879,0.203981737,0.216233261,0.207248372,,,,
42.77222407,-31.72396243,1509041879,0.389343287,0.123534913,0.187654557,,,,
42.19531322,-31.85321047,1509041879,0.576910856,0.12924804,0.423092618,,,,
42.34919277,-31.97525544,1509041879,0.153879558,0.122044965,0.314059486,,,,
42.2985542,-32.39390563,1509041879,0.050638577,0.418650192,0.420480493,,,,
42.43353379,-32.38719043,1509041879,0.134979591,0.006715199,0.134158618,,,,
42.28235212,-32.24729855,1509041879,0.151181668,0.139891877,0.204480947,,,,
42.6373858,-32.40321581,1509041879,0.355033684,0.155917258,0.542462444,,,,
41.75588259,-32.3780477,1509041879,0.881503213,0.025168114,0.779377667,,,,
41.65344988,-32.3747589,1509041880,0.102432713,0.003288802,0.547186746,,,,
41.88989308,-32.90857058,1509041880,0.236443201,0.53381168,0.280219894,,,,
41.6187737,-33.16431616,1509041880,0.271119384,0.255745588,0.282560839,,,,
41.09111628,-33.02701409,1509041880,0.527657415,0.137302071,0.369288279,,,,
41.26233128,-32.7931582,1509041880,0.171215004,0.233855896,0.408039976,,,,
40.70065273,-32.90854537,1509041880,0.561678554,0.115387175,0.315891399,,,,
40.25313004,-33.31847595,1509041880,0.447522694,0.409930577,0.5152626,,,,
39.331395,-33.11008494,1509041880,0.921735039,0.208391004,0.906631248,,,,
39.34650221,-32.89920243,1509041880,0.015107214,0.210882518,0.458643489,,,,
38.90270624,-32.85135302,1509041880,0.443795975,0.047849405,0.306412516,,,,
39.05969426,-33.00704411,1509041880,0.156988022,0.155691085,0.270877382,,,,
38.64715963,-32.76151713,1509041880,0.41253463,0.245526974,0.386114521,,,,
37.84855573,-32.52190135,1509041880,0.7986039,0.239615778,0.692846127,,,,
37.96138877,-32.86027988,1509041880,0.112833038,0.338378523,0.350465668,,,,
38.22552476,-32.88253564,1509041880,0.264135999,0.022255765,0.612530416,,,,
38.25406309,-32.29487096,1509041880,0.028538325,0.587664685,0.804727258,,,,
37.59215553,-32.2036228,1509041880,0.661907557,0.091248152,0.159236423,,,,
38.10332446,-32.16369816,1509041880,0.511168924,0.03992464,0.462536829,,,,
38.15317092,-32.23711767,1509041880,0.049846464,0.07341951,0.159700003,,,,
37.94423998,-32.32454504,1509041880,0.208930941,0.08742737,0.286820803,,,,
38.43837685,-32.26751089,1509041880,0.494136877,0.057034149,0.779148373,,,,
39.38037579,-31.57290968,1509041880,0.941998938,0.694601213,1.03718014,,,,
39.37074923,-31.81317138,1509041880,0.009626562,0.240261699,0.401506168,,,,
39.77774304,-31.63041161,1509041880,0.406993813,0.182759776,0.447493048,,,,
39.96260636,-31.05918295,1509041880,0.184863317,0.571228656,0.289850438,,,,
39.95045532,-31.39763758,1509041880,0.01215104,0.338454633,0.081478352,,,,
40.03925042,-31.031535,1509041880,0.088795104,0.366102586,0.496459859,,,,
40.46346871,-31.0314429,1509041880,0.42421829,9.20975E-05,0.245512103,,,,
40.02981453,-30.78602009,1509041880,0.433654189,0.245422806,0.136343819,,,,
40.33219436,-30.50376415,1509041880,0.30237983,0.282255939,0.355767225,,,,
40.25084774,-30.50028167,1509041880,0.081346617,0.003482489,0.563844104,,,,
40.69221402,-30.06285676,1509041880,0.441366276,0.437424903,0.498807335,,,,
40.54712532,-30.09899828,1509041880,0.145088696,0.036141521,0.229768268,,,,
40.41843904,-29.8336747,1509041880,0.12868628,0.265323584,0.346430355,,,,
40.88857062,-29.5097926,1509041880,0.470131577,0.3238821,0.305481767,,,,
40.5314516,-29.54986619,1509041880,0.357119021,0.040073586,0.228805859,,,,
40.68256105,-29.41023266,1509041880,0.151109457,0.139633521,0.026624221,,,,
40.81829689,-29.5281291,1509041880,0.135735836,0.117896435,0.132157618,,,,
40.76724602,-29.54456573,1509041880,0.051050867,0.016436631,0.053322828,,,,
40.7349148,-29.6109313,1509041880,0.032331225,0.06636557,0.042608969,,,,
40.6697082,-29.57167171,1509041880,0.065206597,0.03925959,0.061793297,,,,
40.6824204,-29.49981228,1509041880,0.012712198,0.071859432,0.368396116,,,,
41.0632284,-29.5865438,1509041880,0.380808,0.086731518,0.134287714,,,,
40.79847909,-29.56736648,1509041880,0.264749308,0.019177315,0.096287503,,,,
40.49267526,-29.67364035,1509041880,0.305803827,0.10627387,0.291667904,,,,
40.37351028,-29.34323235,1509041880,0.119164984,0.330408001,0.192684177,,,,
40.52970248,-29.86273339,1509041880,0.156192203,0.519501039,0.483486082,,,,
40.10068444,-29.74238753,1509041881,0.429018039,0.120345863,0.147893523,,,,
40.41292352,-29.71278949,1509041881,0.312239076,0.029598037,0.304868652,,,,
40.44510864,-29.8628644,1509041881,0.032185121,0.150074909,0.209340949,,,,
40.67822752,-29.95420894,1509041881,0.233118883,0.09134454,0.435381493,,,,
40.59809809,-29.45524783,1509041881,0.080129429,0.498961114,0.058939554,,,,
40.62124291,-29.93915486,1509041881,0.02314482,0.483907033,0.736059824,,,,
39.87514962,-29.59355751,1509041881,0.746093294,0.345597352,0.367140598,,,,
40.27235536,-29.82483209,1509041881,0.397205743,0.231274584,0.24196314,,,,
40.02113067,-29.86314115,1509041881,0.25122469,0.038309061,0.146197836,,,,
40.41661072,-29.87769732,1509041881,0.395480045,0.014556172,0.478387801,,,,
41.14168773,-29.51641254,1509041881,0.725077009,0.361284782,0.459682179,,,,
39.95701571,-29.86874556,1509041881,1.184672017,0.352333014,1.060480883,,,,
40.12679007,-29.91350348,1509041881,0.169774355,0.044757922,0.137314943,,,,
40.18171765,-29.79347529,1509041881,0.054927581,0.120028183,0.317155801,,,,
39.83614106,-29.54651816,1509041881,0.345576585,0.246957134,0.349639619,,,,
39.90898002,-30.01224927,1509041881,0.072838961,0.465731108,0.384768467,,,,
40.30721024,-29.75186495,1509041881,0.398230218,0.260384321,0.165471282,,,,
39.96104121,-29.8551812,1509041881,0.346169032,0.103316253,0.519331627,,,,
39.20577347,-30.27840929,1509041881,0.755267742,0.423228091,0.790769211,,,,
39.16947417,-30.18442324,1509041881,0.036299295,0.093986056,0.363437625,,,,
38.93735202,-30.5845797,1509041881,0.232122152,0.400156458,0.082569323,,,,
38.78776906,-30.18665362,1509041881,0.149582959,0.397926072,0.123231909,,,,
38.60774464,-30.70399251,1509041881,0.180024423,0.517338888,0.207404005,,,,
38.87060682,-30.37679653,1509041881,0.262862187,0.327195978,0.264200626,,,,
38.94918692,-30.51467246,1509041881,0.078580098,0.137875925,0.653200224,,,,
38.64844318,-29.76253776,1509041881,0.300743742,0.752134704,0.638666714,,,,
38.60915733,-29.93197619,1509041881,0.039285849,0.169438436,0.236478266,,,,
38.58344922,-30.33750278,1509041881,0.025708114,0.405526588,0.318125459,,,,
38.54207836,-30.24971584,1509041881,0.041370855,0.087786936,0.185204659,,,,
38.76693148,-30.13672925,1509041881,0.224853123,0.112986597,0.507220421,,,,
38.13785707,-29.71734797,1509041881,0.629074417,0.41938128,0.660509461,,,,
38.16431969,-29.56839555,1509041881,0.02646262,0.148952415,0.517987601,,,,
38.7023528,-29.50072526,1509041881,0.538033115,0.06767029,0.122321357,,,,
38.2476103,-29.34347155,1509041881,0.454742506,0.157253707,0.281218418,,,,
38.0327259,-29.35391966,1509041881,0.214884396,0.010448103,0.036185477,,,,
37.80625655,-29.30919069,1509041881,0.22646935,0.044728966,0.633732834,,,,
38.63693393,-29.07328127,1509041881,0.830677375,0.235909423,0.300268387,,,,
38.09412614,-28.92276625,1509041881,0.542807786,0.15051502,0.281721798,,,,
38.61232549,-28.49160626,1509041881,0.518199351,0.431159985,0.236170254,,,,
38.99827542,-28.25611559,1509041881,0.385949929,0.235490674,0.217912442,,,,
39.17843853,-28.09230209,1509041881,0.180163109,0.163813501,0.244539882,,,,
39.35371191,-27.6839976,1509041881,0.175273384,0.408304492,0.350873844,,,,
39.76641782,-27.53403058,1509041881,0.412705906,0.149967015,0.467419168,,,,
38.89323499,-27.46432365,1509041881,0.87318283,0.069706928,0.453881365,,,,
40.10296924,-27.09008194,1509041881,1.209734252,0.374241709,0.700674981,,,,
40.61633111,-26.63831006,1509041881,0.513361866,0.451771887,0.559209926,,,,
40.6319911,-25.93157036,1509041881,0.015659992,0.706739702,0.906934683,,,,
41.49864519,-25.53842206,1509041881,0.866654088,0.393148299,0.553951994,,,,
41.82233237,-25.0355024,1509041882,0.323687182,0.502919656,0.335858211,,,,
41.78855768,-24.70214538,1509041882,0.033774693,0.333357022,0.687287553,,,,
42.43539312,-24.05811056,1509041882,0.646835444,0.644034823,0.364805968,,,,
42.77446367,-23.60994345,1509041882,0.339070548,0.448167107,0.283883522,,,,
42.90953848,-23.86068818,1509041882,0.135074812,0.250744733,0.315693313,,,,
42.91249126,-23.3232275,1509041882,0.00295278,0.537460685,0.596604926,,,,
43.25116714,-23.27894775,1509041882,0.338675876,0.044279744,0.941685945,,,,
44.21973683,-22.53466359,1509041882,0.968569697,0.744284168,0.87946171,,,,
44.45472387,-22.79386078,1509041882,0.234987032,0.259197193,0.507735709,,,,
44.55699791,-22.04457909,1509041882,0.10227404,0.749281688,0.540745625,,,,
44.57367213,-21.82922484,1509041882,0.016674228,0.215354255,0.247005365,,,,
44.7606422,-21.43495446,1509041882,0.186970068,0.394270374,0.079026326,,,,
44.96218322,-20.96301268,1509041882,0.201541022,0.471941781,0.396077896,,,,
45.46069539,-20.22899106,1509041882,0.498512163,0.73402162,0.595849501,,,,
46.06325238,-20.08166468,1509041882,0.602556988,0.147326381,0.394365219,,,,
46.28192952,-20.02467206,1509041882,0.218677141,0.056992621,0.197697676,,,,
45.87107273,-20.035282,1509041882,0.410856791,0.010609937,0.393608665,,,,
46.66379189,-19.92923145,1509041882,0.792719163,0.106050544,0.511606142,,,,
46.9462753,-19.86060182,1509041882,0.282483413,0.068629635,0.415619999,,,,
46.95350297,-19.48056528,1509041882,0.007227669,0.380036537,0.259938018,,,,
47.2136181,-19.16065947,1509041882,0.260115132,0.319905812,0.29258293,,,,
47.36746728,-18.5681508,1509041882,0.153849181,0.592508671,0.725234564,,,,
48.05690222,-18.46463402,1509041882,0.689434938,0.103516779,0.703794621,,,,
48.2205773,-17.89324607,1509041882,0.163675074,0.571387952,0.539151717,,,,
48.49606328,-17.84928858,1509041882,0.275485986,0.043957488,0.147540035,,,,
48.85824619,-18.01262658,1509041882,0.362182906,0.163337998,0.068008695,,,,
49.24184913,-18.11141719,1509041882,0.383602944,0.098790616,0.28723825,,,,
49.33895953,-18.03331075,1509041882,0.097110401,0.078106442,0.30640274,,,,
49.70424999,-18.25961334,1509041882,0.365290452,0.226302594,0.273015924,,,,
49.79689206,-18.50007771,1509041882,0.092642072,0.240464367,0.129315717,,,,
49.57525807,-18.25046789,1509041882,0.221633992,0.249609822,0.089666321,,,,
49.7164709,-18.53973229,1509041882,0.14121283,0.289264406,0.279882269,,,,
50.02327293,-18.47610986,1509041882,0.306802032,0.063622431,0.441239592,,,,
49.27696952,-18.57885924,1509041882,0.746303408,0.102749379,0.739690922,,,,
49.27015506,-18.49339429,1509041882,0.006814457,0.085464955,0.366454271,,,,
49.52282348,-18.85060281,1509041882,0.252668415,0.357208519,0.308446879,,,,
49.52415335,-18.67219142,1509041882,0.001329872,0.178411387,0.383605622,,,,
49.3838939,-19.20816657,1509041882,0.140259454,0.535975151,0.380625418,,,,
49.49655148,-19.05181471,1509041882,0.112657585,0.156351856,0.162340891,,,,
49.4061127,-19.36897978,1509041882,0.090438779,0.317165069,0.345302734,,,,
49.01006345,-19.52540838,1509041882,0.396049257,0.156428596,0.165290569,,,,
49.56176038,-19.62620628,1509041882,0.55169693,0.100797903,0.421554232,,,,
49.69393869,-19.56678592,1509041882,0.132178314,0.059420356,0.082787638,,,,
49.8870008,-19.57010854,1509041882,0.19306211,0.003322617,0.555939612,,,,
49.4139398,-20.05371178,1509041882,0.473061,0.483603237,0.900262658,,,,
50.65235136,-20.0632777,1509041882,1.238411559,0.009565923,1.119515259,,,,
50.79683796,-20.31084068,1509041882,0.1444866,0.247562983,0.250728402,,,,
50.80974409,-20.27670523,1509041883,0.012906124,0.034135454,0.153029656,,,,
50.65201227,-20.36027343,1509041883,0.157731812,0.083568196,0.489717748,,,,
51.11694239,-20.8252242,1509041883,0.464930119,0.464950777,0.421779854,,,,
50.81558246,-20.90140379,1509041883,0.301359935,0.076179584,0.412036185,,,,
50.81796358,-21.26110672,1509041883,0.002381123,0.359702929,0.037153951,,,,
50.85326833,-21.6035919,1509041883,0.03530475,0.342485181,0.276966594,,,,
50.78167585,-21.67149795,1509041883,0.071592475,0.067906057,0.991063016,,,,
51.8439607,-21.57648969,1509041883,1.062284845,0.095008267,0.974828431,,,,
51.75638761,-21.49656336,1509041883,0.087573091,0.079926325,0.29025697,,,,
51.54874078,-21.15238071,1509041883,0.207646829,0.344182652,0.275549729,,,,
51.77965823,-21.22199801,1509041883,0.230917445,0.069617301,0.153770858,,,,
51.86118996,-21.25515454,1509041883,0.081531739,0.033156529,0.170361622,,,,
52.06698131,-21.10545346,1509041883,0.20579135,0.149701076,0.347076628,,,,
51.51555829,-21.223517,1509041883,0.55142302,0.118063536,0.186437428,,,,
51.91774509,-21.45332786,1509041883,0.402186799,0.229810863,0.303040773,,,,
52.02518086,-21.29391259,1509041883,0.107435766,0.159415276,0.882745186,,,,
51.06186129,-20.91839089,1509041883,0.963319566,0.375521693,0.689736632,,,,
51.36965655,-21.07937937,1509041883,0.307795256,0.160988478,0.203209898,,,,
51.86186691,-20.83303675,1509041883,0.492210365,0.246342623,0.285130729,,,,
52.11609544,-20.4296458,1509041883,0.254228525,0.403390949,0.33878878,,,,
52.11576198,-20.6087264,1509041883,0.000333459,0.1790806,0.240172612,,,,
52.34635283,-20.49794235,1509041883,0.230590847,0.11078405,0.034021556,,,,
52.1401553,-20.58501075,1509041883,0.206197524,0.087068399,0.084740281,,,,
52.32210926,-20.41674404,1509041883,0.181953959,0.168266704,0.198842663,,,,
52.66015626,-20.37165757,1509041883,0.338046994,0.045086472,0.302051978,,,,
52.73300887,-20.18197739,1509041883,0.072852619,0.189680184,0.189482074,,,,
52.81647546,-20.18148177,1509041883,0.083466589,0.000495618,0.378024339,,,,
53.04724701,-19.83284301,1509041883,0.230771549,0.348638763,0.324626778,,,,
53.5379545,-19.98701878,1509041883,0.490707489,0.154175778,0.274536546,,,,
53.01815209,-19.55985253,1509041883,0.51980241,0.427166255,0.451620182,,,,
53.77983603,-19.51407074,1509041883,0.761683938,0.045781784,0.761222299,,,,
53.78152554,-19.42507018,1509041883,0.001689513,0.089000562,0.223506318,,,,
53.99365478,-19.2607689,1509041883,0.212129234,0.16430128,0.1585765,,,,
53.93899881,-19.44374302,1509041883,0.054655962,0.182974119,0.237251488,,,,
53.85514121,-19.02532139,1509041883,0.083857601,0.418421635,0.520290244,,,,
54.36474132,-19.14466902,1509041883,0.509600108,0.119347637,0.39385404,,,,
54.24882005,-19.27576303,1509041883,0.11592127,0.131094009,0.169634419,,,,
53.96339263,-19.13807343,1509041883,0.285427418,0.137689599,0.320227236,,,,
54.0351345,-19.51426664,1509041883,0.071741871,0.376193205,0.463449124,,,,
53.60261229,-19.42897313,1509041883,0.432522218,0.085293512,0.222107628,,,,
53.81389731,-19.32403525,1509041883,0.21128502,0.104937872,0.028055172,,,,
53.59086213,-19.19362138,1509041883,0.223035174,0.130413872,0.551731315,,,,
53.93244809,-19.86287953,1509041883,0.34158596,0.669258149,0.49980278,,,,
53.96355003,-19.58528768,1509041883,0.031101939,0.277591848,0.183124627,,,,
54.15334496,-19.77149483,1509041883,0.189794928,0.186207144,0.121436544,,,,
54.22880556,-19.99862257,1509041883,0.075460599,0.227127742,0.137915966,,,,
54.43799144,-20.19201069,1509041883,0.209185883,0.193388122,0.166956369,,,,
54.75863277,-20.26109229,1509041883,0.32064133,0.069081595,0.350335333,,,,
55.23353087,-20.64472069,1509041884,0.474898099,0.383628405,0.284537938,,,,
55.42796613,-21.07633276,1509041884,0.194435255,0.431612064,0.292578859,,,,
55.39184531,-21.75399142,1509041884,0.036120817,0.67765866,0.467902972,,,,
55.51926266,-21.97274035,1509041884,0.127417352,0.218748937,0.254979149,,,,
55.46259025,-22.4364577,1509041884,0.056672414,0.463717343,0.397508865,,,,
55.22866082,-22.54437559,1509041884,0.233929423,0.10791789,0.056643544,,,,
55.51637019,-22.41867544,1509041884,0.287709369,0.12570014,0.274916609,,,,
55.4904259,-22.46036256,1509041884,0.025944295,0.041687116,0.527308348,,,,
54.93772504,-22.47793284,1509041884,0.552700854,0.017570276,0.213879442,,,,
55.3068723,-22.60528697,1509041884,0.369147261,0.127354128,0.110505203,,,,
54.92368679,-22.58754273,1509041884,0.38318551,0.017744241,0.350279005,,,,
55.16885405,-22.92722849,1509041884,0.245167255,0.339685761,0.798137366,,,,
54.17227174,-22.85661273,1509041884,0.996582313,0.070615757,0.57411488,,,,
53.74718378,-22.73120558,1509041884,0.425087957,0.125407151,0.199126871,,,,
53.35345865,-23.05325424,1509041884,0.393725129,0.322048661,0.821086178,,,,
52.14113291,-23.43914293,1509041884,1.212325741,0.385888692,0.891424542,,,,
52.47082358,-23.70015951,1509041884,0.32969067,0.261016579,0.943907175,,,,
51.20397331,-24.07383771,1509041884,1.266850269,0.373678202,1.047673642,,,,
51.42462531,-24.50309688,1509041884,0.220652001,0.42925917,0.102864336,,,,
