-0.007955264,-19.8555907782,1506365255.4243,Time Diff,X dist,Y dist
36.0257844679,-15.7826063424,1506365305.13639,0.0198860168,0.6789779129,0.3153608901
35.5580219943,-15.8007050901,1506365305.15902,0.0226299763,0.4677624736,0.0180987477
35.2612893946,-15.7013512228,1506365305.17784,0.0188219547,0.2967325997,0.0993538673
33.1118057469,-15.1462163343,1506365305.19777,0.019931078,2.1494836477,0.5551348885
32.2210440935,-14.994900975,1506365305.22025,0.0224840641,0.8907616534,0.1513153592
30.8791441278,-15.0860127228,1506365305.24032,0.020070076,1.3418999657,0.0911117478
30.1899125806,-15.5250849882,1506365305.26026,0.0199398994,0.6892315472,0.4390722654
27.7825278534,-16.6618962805,1506365305.27901,0.0187499523,2.4073847272,1.1368112922
24.965728418,-18.5157145284,1506365305.31149,0.0324771404,2.8167994354,1.8538182479
23.2092726842,-19.6955723692,1506365305.33026,0.0187678337,1.7564557338,1.1798578409
21.3584275992,-20.7984740366,1506365305.35024,0.0199861526,1.850845085,1.1029016674
20.0243757211,-22.4572448966,1506365305.37024,0.0199940205,1.3340518781,1.65877086
17.8179461063,-23.1945475884,1506365305.39025,0.020015955,2.2064296148,0.7373026919
16.2208161391,-23.466362889,1506365305.41274,0.0224878788,1.5971299671,0.2718153006
15.9056898597,-23.0469065136,1506365305.43154,0.0187971592,0.3151262794,0.4194563753
15.0175459575,-23.0938999912,1506365305.45154,0.0200009346,0.8881439022,0.0469934776
14.4221329555,-22.9855040056,1506365305.47154,0.0199968815,0.595413002,0.1083959856
12.9278010831,-22.5851521615,1506365305.49155,0.0200111866,1.4943318724,0.4003518441
12.1802701498,-22.3155684912,1506365305.51281,0.0212638378,0.7475309334,0.2695836703
11.2050120951,-22.3931558887,1506365305.53282,0.0200059414,0.9752580546,0.0775873975
9.7655031183,-22.4725302638,1506365305.56277,0.0299530029,1.4395089768,0.0793743751
8.8153368777,-22.5735018913,1506365305.58403,0.0212590694,0.9501662406,0.1009716275
7.1071840189,-23.0228094244,1506365305.60401,0.0199790001,1.7081528588,0.4493075332
5.7770003554,-23.0207124802,1506365305.62405,0.020045042,1.3301836635,0.0020969442
4.8803159862,-22.6336158074,1506365305.64404,0.0199899673,0.8966843692,0.3870966728
3.9929970213,-22.3522973749,1506365305.66407,0.0200259686,0.8873189649,0.2813184324
2.7716458254,-21.8342337712,1506365305.6853,0.021228075,1.2213511958,0.5180636037
2.1803030784,-21.5549262153,1506365305.7053,0.0200049877,0.591342747,0.2793075559
1.4673464464,-21.3977699649,1506365305.72889,0.0235910416,0.7129566321,0.1571562504
0.6268169104,-21.136905114,1506365305.74776,0.0188639164,0.840529536,0.2608648509
-0.5251914164,-20.9232170577,1506365305.76763,0.0198690891,1.1520083268,0.2136880563
-0.9826497303,-21.017766328,1506365305.7865,0.0188689232,0.4574583139,0.0945492703
-1.8796311886,-21.1523126118,1506365305.80773,0.0212390423,0.8969814583,0.1345462838
-2.3856028057,-21.1606680445,1506365305.82777,0.0200328827,0.505971617,0.0083554327
-3.7007123812,-21.8278008182,1506365305.84776,0.0199940205,1.3151095756,0.6671327737
-4.1948002372,-22.1199591011,1506365305.86776,0.0199999809,0.4940878559,0.2921582829
-4.6008822291,-22.1461687444,1506365305.88775,0.019985199,0.4060819919,0.0262096433
-4.9558063244,-21.8887804186,1506365305.90898,0.0212359428,0.3549240953,0.2573883258
-5.2835114389,-22.0608341665,1506365305.929,0.020015955,0.3277051146,0.1720537479
-5.9483985476,-22.0379214765,1506365305.94901,0.0200099945,0.6648871087,0.02291269
-6.0278893467,-21.8651992792,1506365305.96901,0.0200021267,0.0794907991,0.1727221973
-6.0558344089,-21.5315461942,1506365305.98901,0.0200028419,0.0279450622,0.333653085
-6.0922382413,-21.0771294957,1506365306.01152,0.0225059986,0.0364038324,0.4544166985
-5.7756163704,-20.6690452501,1506365306.04029,0.0287721157,0.3166218709,0.4080842456
-5.4014080921,-20.0009007595,1506365306.06276,0.0224699974,0.3742082784,0.6681444905
-5.0513150374,-19.172796821,1506365306.08148,0.0187208652,0.3500930547,0.8281039385
-4.7396740388,-18.1779625979,1506365306.1115,0.0300130844,0.3116409986,0.9948342231
-4.776377935,-17.8947377599,1506365306.13155,0.0200510025,0.0367038962,0.283224838
-4.1406979142,-17.3177078901,1506365306.15275,0.021198988,0.6356800208,0.5770298698
-3.9654594083,-17.1525021573,1506365306.17149,0.0187489986,0.1752385059,0.1652057328
-3.9295548111,-17.2401840259,1506365306.19149,0.0199940205,0.0359045972,0.0876818686
-3.3842004976,-16.8819527316,1506365306.21276,0.0212700367,0.5453543135,0.3582312943
-3.3541831829,-16.7398773195,1506365306.234,0.0212390423,0.0300173148,0.1420754122
-2.8463293824,-16.6559612173,1506365306.254,0.0200018883,0.5078538005,0.0839161021
-2.5407147241,-16.5413884652,1506365306.27399,0.0199921131,0.3056146583,0.1145727521
-2.237117939,-16.6070635044,1506365306.2965,0.0225048065,0.303596785,0.0656750392
-2.242559999,-16.468674977,1506365306.31525,0.0187580585,0.0054420599,0.1383885274
-1.6833491817,-16.1395429414,1506365306.334,0.0187499523,0.5592108173,0.3291320356
-1.6074573385,-16.047611,1506365306.35525,0.0212430954,0.0758918432,0.0919319415
-1.1770797808,-16.1587099837,1506365306.37525,0.0199990273,0.4303775577,0.1110989837
-1.381659789,-15.8054500652,1506365306.39525,0.0200009346,0.2045800081,0.3532599185
-1.1037591589,-15.950628666,1506365306.41524,0.0199949741,0.27790063,0.1451786009
-0.7927234914,-16.0030955681,1506365306.45026,0.0350160599,0.3110356676,0.0524669021
-0.9429505562,-16.4092193272,1506365306.47775,0.0274870396,0.1502270648,0.4061237591
-1.2443935062,-16.8719653981,1506365306.4965,0.0187499523,0.3014429501,0.462746071
-1.2915114385,-17.0400143921,1506365306.5165,0.0200018883,0.0471179323,0.1680489939
-1.2163686346,-17.569735015,1506365306.53775,0.0212540627,0.0751428039,0.529720623
-1.5162746007,-17.9157377705,1506365306.55775,0.0200021267,0.2999059661,0.3460027555
-2.0274709224,-18.7255266703,1506365306.57773,0.0199768543,0.5111963217,0.8097888998
-2.3267864951,-19.4370153048,1506365306.59773,0.0199990273,0.2993155727,0.7114886345
-2.5248361352,-20.3545698183,1506365306.62029,0.022562027,0.1980496401,0.9175545136
-2.8792484347,-20.7567296528,1506365306.63899,0.0187029839,0.3544122995,0.4021598344
-3.5095758207,-22.0497910779,1506365306.66028,0.021281004,0.630327386,1.2930614251
-3.9670811328,-22.5813753764,1506365306.68028,0.0200059414,0.4575053121,0.5315842985
-4.2903468111,-23.4472993484,1506365306.71026,0.0299739838,0.3232656782,0.865923972
-4.3543166774,-23.7365378368,1506365306.73149,0.0212390423,0.0639698663,0.2892384884
-4.4247395585,-23.8381039795,1506365306.75024,0.0187489986,0.0704228811,0.1015661427
-4.4827325901,-23.5647691984,1506365306.77024,0.0199980736,0.0579930316,0.2733347811
-4.8446534841,-23.5918041409,1506365306.79151,0.0212659836,0.3619208939,0.0270349425
-4.9199100662,-23.4357609302,1506365306.81151,0.0199980736,0.0752565822,0.1560432106
-4.8039236894,-23.3075165198,1506365306.83287,0.0213599205,0.1159863769,0.1282444105
-4.8582919441,-23.2374316057,1506365306.8515,0.0186390877,0.0543682547,0.070084914
-5.0372112403,-22.8387628276,1506365306.87151,0.0200028419,0.1789192963,0.3986687781
-4.6794256235,-22.6994513002,1506365306.89274,0.0212361813,0.3577856168,0.1393115274
-5.1127208044,-22.7957904184,1506365306.91399,0.0212450027,0.4332951809,0.0963391182
-4.5165174056,-22.7704659523,1506365306.93274,0.0187518597,0.5962033988,0.0253244661
-4.6924052395,-22.9691992885,1506365306.95529,0.0225470066,0.1758878339,0.1987333362
-4.4351654482,-23.0393952951,1506365306.97274,0.0174539089,0.2572397913,0.0701960066
-4.3884306543,-23.0342004502,1506365306.99274,0.020001173,0.0467347938,0.005194845
-4.6890154359,-23.23259588,1506365307.01399,0.0212500095,0.3005847816,0.1983954299
-4.4093028784,-23.1476345446,1506365307.03403,0.0200328827,0.2797125575,0.0849613354
-4.0759480317,-23.5673920161,1506365307.06398,0.0299510956,0.3333548468,0.4197574716
-3.8688782622,-23.6049302065,1506365307.08401,0.0200309753,0.2070697695,0.0375381903
-4.1507341937,-23.7181790319,1506365307.10524,0.0212349892,0.2818559315,0.1132488255
-3.6466108583,-23.6600737341,1506365307.12649,0.0212469101,0.5041233354,0.0581052978
-3.2619455769,-23.4398897015,1506365307.14649,0.0199999809,0.3846652815,0.2201840326
-3.2517543855,-23.1168798725,1506365307.16524,0.0187520981,0.0101911913,0.323009829
-2.6225047863,-22.946164758,1506365307.18897,0.0237309933,0.6292495992,0.1707151146
-2.7588991137,-22.2366865176,1506365307.20787,0.0189020634,0.1363943274,0.7094782403
-2.0843643299,-21.6370882851,1506365307.22649,0.0186140537,0.6745347838,0.5995982325
-2.0916796979,-21.1817713715,1506365307.24774,0.0212497711,0.007315368,0.4553169137
-2.1212956605,-20.8566705488,1506365307.26657,0.0188331604,0.0296159627,0.3251008227
-1.5853037889,-20.5839842438,1506365307.2877,0.0211260319,0.5359918717,0.272686305
-1.3285178054,-20.5014964959,1506365307.30773,0.0200350285,0.2567859834,0.0824877478
-1.4002703536,-20.3917941759,1506365307.329,0.0212678909,0.0717525482,0.10970232
-1.1227497976,-20.1930847878,1506365307.34775,0.0187458992,0.277520556,0.1987093881
-0.9943302607,-20.4579283516,1506365307.369,0.0212581158,0.1284195369,0.2648435638
-0.9684182903,-21.2217160353,1506365307.38899,0.0199840069,0.0259119703,0.7637876837
-0.7398381725,-21.1642454373,1506365307.41024,0.0212469101,0.2285801178,0.057470598
-0.666060846,-21.2513666656,1506365307.43024,0.020001173,0.0737773265,0.0871212282
-0.4902413708,-21.0302038632,1506365307.45024,0.0199999809,0.1758194752,0.2211628023
-0.4668279433,-21.045522996,1506365307.47024,0.0199999809,0.0234134275,0.0153191328
-0.694852327,-20.8341331989,1506365307.49024,0.0200049877,0.2280243837,0.2113897971
-0.7507132393,-20.7134679077,1506365307.51024,0.0199959278,0.0558609124,0.1206652912
-1.0070916065,-20.1826362954,1506365307.53024,0.0199990273,0.2563783671,0.5308316123
-1.5252929413,-19.6354661445,1506365307.55024,0.0199990273,0.5182013349,0.5471701509
-1.709098981,-18.9808213203,1506365307.57273,0.0224909782,0.1838060397,0.6546448242
-2.4409955203,-17.5257923394,1506365307.60149,0.0287630558,0.7318965392,1.4550289809
-3.1305414651,-16.7540200969,1506365307.62399,0.0225009918,0.6895459448,0.7717722425
-3.5966331463,-15.4151625216,1506365307.65649,0.0324988365,0.4660916812,1.3388575753
-4.0399609741,-14.2849427573,1506365307.68274,0.0262482166,0.4433278278,1.1302197643
-4.2188833151,-13.7562154732,1506365307.72027,0.0375318527,0.178922341,0.5287272841
-4.6353065254,-12.8779731329,1506365307.74399,0.023720026,0.4164232103,0.8782423403
-5.0837264616,-11.8898970949,1506365307.76523,0.0212450027,0.4484199362,0.988076038
-4.819658063,-11.7071273905,1506365307.78524,0.0200030804,0.2640683986,0.1827697043
-5.2351853915,-11.5852290682,1506365307.80524,0.0199990273,0.4155273285,0.1218983223
-5.4495842547,-11.2227758721,1506365307.82897,0.0237360001,0.2143988633,0.3624531962
-5.7070876027,-10.8526056775,1506365307.84773,0.0187540054,0.2575033479,0.3701701946
-5.9998253964,-10.7763511566,1506365307.86649,0.0187678337,0.2927377937,0.0762545209
-5.6221758096,-10.6617158179,1506365307.88649,0.0199911594,0.3776495867,0.1146353387
-5.6488274693,-10.8103564465,1506365307.91772,0.0312328339,0.0266516596,0.1486406286
-5.5604088762,-10.7821543951,1506365307.93774,0.0200209618,0.0884185931,0.0282020513
-5.2400411243,-11.0021268509,1506365307.95785,0.0201151371,0.3203677519,0.2199724558
-5.2042650083,-11.1875572363,1506365307.98026,0.0224039555,0.035776116,0.1854303854
-5.3265363269,-11.5702104842,1506365307.999,0.0187411308,0.1222713186,0.3826532479
-5.391942488,-11.8581408723,1506365308.01901,0.0200068951,0.0654061611,0.2879303881
-5.7953857567,-12.4206757176,1506365308.03906,0.020056963,0.4034432687,0.5625348454
-5.7758918492,-12.8978352435,1506365308.05901,0.0199480057,0.0194939076,0.4771595259
-5.8139884983,-13.046774853,1506365308.07898,0.0199661255,0.0380966492,0.1489396095
-5.8732162953,-13.3632323608,1506365308.10273,0.0237548351,0.059227797,0.3164575078
-5.8184942625,-14.0614817524,1506365308.1315,0.0287680626,0.0547220328,0.6982493916
-5.6701266188,-13.9068240053,1506365308.15023,0.0187320709,0.1483676437,0.1546577471
-5.4805577441,-14.0736337407,1506365308.17149,0.0212538242,0.1895688746,0.1668097355
-5.0337450362,-14.4400588107,1506365308.20274,0.03125,0.4468127079,0.36642507
-5.5469449068,-14.7448490851,1506365308.22157,0.0188310146,0.5131998706,0.3047902744
-5.2612879656,-15.0498813056,1506365308.24156,0.0199961662,0.2856569412,0.3050322205
-5.4748534753,-15.704367706,1506365308.27149,0.029927969,0.2135655097,0.6544864003
-5.3935680244,-16.0882610811,1506365308.29276,0.0212738514,0.0812854509,0.3838933751
-5.1620611967,-16.1234108054,1506365308.31524,0.0224750042,0.2315068277,0.0351497243
-5.3423334353,-16.3604539384,1506365308.334,0.0187571049,0.1802722387,0.237043133
-5.0921216772,-16.4299511428,1506365308.35276,0.018764019,0.2502117581,0.0694972044
-5.0624261223,-16.6485526641,1506365308.37526,0.022495985,0.0296955549,0.2186015213
-4.5596795218,-16.4992090259,1506365308.40525,0.0299909115,0.5027466005,0.1493436382
-4.1655492633,-16.2148401915,1506365308.43401,0.0287621021,0.3941302585,0.2843688344
-4.4306271863,-16.136662198,1506365308.45401,0.0199999809,0.265077923,0.0781779936
-4.1695048614,-16.3645302656,1506365308.47776,0.0237500668,0.2611223249,0.2278680676
-4.1120413574,-16.3418197186,1506365308.49651,0.018750906,0.057463504,0.0227105469
-3.7534710545,-16.4234246494,1506365308.51526,0.018750906,0.3585703029,0.0816049308
-3.8463049731,-16.8574713822,1506365308.53651,0.0212500095,0.0928339186,0.4340467328
-3.7610295894,-17.1410252343,1506365308.55648,0.0199642181,0.0852753837,0.2835538521
-3.8078685624,-17.8162331851,1506365308.57655,0.020072937,0.0468389729,0.6752079508
-3.6332219936,-18.2064489788,1506365308.59651,0.019961834,0.1746465688,0.3902157937
-3.7531075986,-18.5990227131,1506365308.61771,0.0212020874,0.119885605,0.3925737343
-4.0566969432,-18.978950816,1506365308.63898,0.021269083,0.3035893446,0.3799281029
-3.7633134352,-19.9930694206,1506365308.659,0.0200140476,0.293383508,1.0141186045
-3.7103872468,-20.4489028938,1506365308.68023,0.0212378502,0.0529261884,0.4558334733
-2.6825162852,-20.119016414,1506365308.70896,0.0287289619,1.0278709616,0.3298864798
-2.1509993511,-19.9830379587,1506365308.72896,0.0199999809,0.5315169341,0.1359784553
-1.5927474172,-19.8091630531,1506365308.74896,0.0199952126,0.5582519339,0.1738749056
-1.644905421,-19.5842393405,1506365308.77148,0.0225248337,0.0521580038,0.2249237126
-1.5677594488,-19.7394501703,1506365308.79146,0.0199770927,0.0771459722,0.1552108298
-1.3344448086,-19.7363619217,1506365308.81021,0.0187518597,0.2333146402,0.0030882486
-1.1518921916,-19.9666190563,1506365308.83021,0.0199980736,0.182552617,0.2302571346
-1.1961890242,-20.5553431696,1506365308.85146,0.0212509632,0.0442968326,0.5887241133
-1.3253389836,-20.7753083016,1506365308.87146,0.0199990273,0.1291499595,0.219965132
-1.2193937963,-20.9275967314,1506365308.89147,0.0200130939,0.1059451874,0.1522884298
-1.524243625,-21.200313216,1506365308.92147,0.0299999714,0.3048498288,0.2727164846
-1.2646186421,-21.5888566912,1506365308.94274,0.0212678909,0.2596249829,0.3885434752
-1.6226241921,-21.6135522318,1506365308.96272,0.0199830532,0.3580055499,0.0246955406
-1.596294218,-21.7267286505,1506365309.01151,0.0487840176,0.0263299741,0.1131764186
-1.7477886346,-21.7700501533,1506365309.03649,0.0249829292,0.1514944166,0.0433215029
-1.7054838944,-21.7444192594,1506365309.06522,0.0287330151,0.0423047402,0.025630894
-2.1626413059,-21.7390674912,1506365309.08397,0.0187451839,0.4571574115,0.0053517682
-2.2684262878,-21.5870881805,1506365309.10393,0.0199589729,0.1057849819,0.1519793107
-2.3471297596,-21.8653992737,1506365309.12523,0.0213019848,0.0787034719,0.2783110932
-2.1892990999,-22.0071026349,1506365309.14647,0.0212438107,0.1578306597,0.1417033612
-2.5421323745,-22.2764724519,1506365309.16646,0.01998806,0.3528332746,0.2693698171
-2.2539406806,-22.3219947763,1506365309.18521,0.0187520981,0.2881916939,0.0455223244
-2.7180261554,-22.1319928585,1506365309.20783,0.0226199627,0.4640854748,0.1900019178
-2.6882472645,-22.03689463,1506365309.22771,0.0198740959,0.029778891,0.0950982285
-2.4373670502,-22.0628903432,1506365309.24649,0.0187809467,0.2508802142,0.0259957132
-2.4692282175,-22.0392087525,1506365309.26771,0.0212218761,0.0318611673,0.0236815907
-2.7713659905,-22.0399924703,1506365309.28891,0.0211951733,0.302137773,0.0007837179
-2.9742938564,-22.007760556,1506365309.31903,0.0301229954,0.2029278659,0.0322319144
-3.0506035609,-22.2384047468,1506365309.339,0.0199718475,0.0763097045,0.2306441909
-3.052096163,-22.1414346869,1506365309.35897,0.0199689865,0.0014926021,0.0969700599
-3.4860427326,-22.1567269843,1506365309.37897,0.020001173,0.4339465696,0.0152922974
-3.8392161024,-22.2482258148,1506365309.40025,0.0212738514,0.3531733698,0.0914988306
-4.0395977721,-22.3720108295,1506365309.42029,0.0200490952,0.2003816697,0.1237850147
-3.9921885629,-22.3662693226,1506365309.4403,0.0200099945,0.0474092091,0.0057415069
-4.1663252202,-22.4954169144,1506365309.46155,0.0212450027,0.1741366573,0.1291475918
-4.2480703919,-22.4784955564,1506365309.48029,0.0187368393,0.0817451717,0.016921358
-4.4257342885,-22.6825920254,1506365309.50031,0.0200281143,0.1776638966,0.204096469
-4.5287599603,-22.687757759,1506365309.52036,0.0200459957,0.1030256718,0.0051657337
-4.7092508878,-22.7088050913,1506365309.54148,0.0211179256,0.1804909275,0.0210473323
-4.8271777775,-22.7149381016,1506365309.57147,0.0299890041,0.1179268898,0.0061330103
-4.948569313,-22.6452422013,1506365309.60273,0.0312671661,0.1213915355,0.0696959003
-4.8673087375,-22.7208000392,1506365309.62273,0.0199978352,0.0812605755,0.075557838
-4.9337677802,-22.8434411112,1506365309.64397,0.0212371349,0.0664590427,0.122641072
-5.1130101477,-22.7518170019,1506365309.66273,0.0187599659,0.1792423675,0.0916241093
-5.261295583,-22.7570425725,1506365309.68396,0.0212309361,0.1482854353,0.0052255707
-5.1858669441,-22.8861472696,1506365309.70397,0.0200109482,0.0754286389,0.1291046971
-5.2664212624,-22.7783184058,1506365309.72521,0.0212361813,0.0805543183,0.1078288637
-5.089053381,-22.7408269088,1506365309.74898,0.023775816,0.1773678814,0.037491497
-5.5449308544,-22.9175308713,1506365309.77398,0.0249969959,0.4558774734,0.1767039625
-5.5709759676,-22.9336270761,1506365309.79535,0.0213670731,0.0260451131,0.0160962048
-5.3235111617,-22.9068099254,1506365309.81648,0.0211310387,0.2474648059,0.0268171507
-5.2476707102,-22.6754299809,1506365309.83523,0.0187520981,0.0758404515,0.2313799445
-5.1807083031,-22.9395373446,1506365309.85648,0.0212469101,0.0669624071,0.2641073637
-4.8253118716,-22.7465360458,1506365309.87648,0.0200018883,0.3553964315,0.1930012988
-4.9483994344,-23.073907959,1506365309.89786,0.021378994,0.1230875628,0.3273719132
-5.0792597778,-22.8534937171,1506365309.91662,0.018761158,0.1308603434,0.2204142419
-4.5511712185,-23.165352971,1506365309.93661,0.019990921,0.5280885593,0.3118592539
-4.3466248284,-23.3862843664,1506365309.95787,0.02125597,0.2045463901,0.2209313954
-4.2760121343,-23.561658055,1506365309.97784,0.0199780464,0.0706126941,0.1753736886
-4.2692466953,-23.8075333475,1506365309.99784,0.0199990273,0.0067654389,0.2458752925
-4.1921947598,-24.1922096096,1506365310.01785,0.020004034,0.0770519356,0.3846762621
-4.513204731,-24.328923454,1506365310.03785,0.0199978352,0.3210099712,0.1367138443
-4.4642175664,-24.5538510146,1506365310.05909,0.0212500095,0.0489871645,0.2249275607
-4.3726710564,-24.6563604981,1506365310.07918,0.0200800896,0.0915465101,0.1025094835
-4.9917199818,-24.9257597935,1506365310.09912,0.019947052,0.6190489254,0.2693992954
-4.7962410401,-25.2339831367,1506365310.12034,0.0212199688,0.1954789417,0.3082233432
-4.5073033414,-25.2247600217,1506365310.1404,0.0200529099,0.2889376987,0.009223115
-4.8803826236,-25.3712392157,1506365310.16028,0.0198869705,0.3730792822,0.146479194
-4.8700601013,-25.7379507684,1506365310.18164,0.0213561058,0.0103225222,0.3667115528
-4.4984905314,-25.8769964073,1506365310.2004,0.0187590122,0.3715695699,0.1390456389
-4.5056283621,-26.2807628675,1506365310.22164,0.0212440491,0.0071378307,0.4037664602
-4.6132594805,-26.3918624905,1506365310.24163,0.0199918747,0.1076311184,0.111099623
-4.3531272521,-26.661722143,1506365310.26164,0.0200090408,0.2601322284,0.2698596525
-4.052000504,-26.6187461449,1506365310.28027,0.0186309814,0.301126748,0.042975998
-4.0969546437,-26.7148377559,1506365310.3029,0.0226230621,0.0449541397,0.096091611
-3.9454308969,-26.9034844903,1506365310.3229,0.0200059414,0.1515237468,0.1886467343
-4.101251854,-26.9433897762,1506365310.34286,0.0199530125,0.1558209571,0.0399052859
-4.0389734769,-26.6632265554,1506365310.36289,0.0200381279,0.062278377,0.2801632208
-3.5016223867,-26.6117830402,1506365310.38288,0.019990921,0.5373510902,0.0514435153
-3.4744776112,-26.5888663274,1506365310.40288,0.0199959278,0.0271447754,0.0229167127
-3.3274681898,-26.4426722601,1506365310.42413,0.0212500095,0.1470094215,0.1461940674
-3.2691271751,-26.3450984033,1506365310.44413,0.0199971199,0.0583410146,0.0975738568
-3.3687070731,-26.320078824,1506365310.46414,0.0200099945,0.099579898,0.0250195793
-3.1151399092,-26.088543368,1506365310.48538,0.0212409496,0.2535671639,0.231535456
-3.159537738,-26.2956466289,1506365310.50527,0.0198919773,0.0443978288,0.2071032608
-3.0017204436,-26.2172324047,1506365310.52414,0.0188679695,0.1578172944,0.0784142241
-3.15423694,-26.238029391,1506365310.54538,0.0212421417,0.1525164964,0.0207969863
-3.2095425545,-26.066805464,1506365310.56537,0.019993782,0.0553056145,0.171223927
-2.8084079095,-25.868962569,1506365310.59538,0.0300021172,0.401134645,0.197842895
-2.8971410814,-25.8798530531,1506365310.61663,0.0212509632,0.0887331719,0.0108904842
-3.3132069949,-25.6686865173,1506365310.63414,0.0175089836,0.4160659135,0.2111665359
-2.9297123335,-25.463171705,1506365310.65413,0.0199940205,0.3834946614,0.2055148122
-3.1635191931,-25.3809501667,1506365310.68038,0.0262510777,0.2338068596,0.0822215383
-3.666348991,-25.1906607837,1506365310.69913,0.0187458992,0.5028297979,0.1902893831
-3.6238123961,-24.7980881682,1506365310.71788,0.018748045,0.0425365949,0.3925726155
-3.7920547683,-24.7033233799,1506365310.73788,0.0200009346,0.1682423722,0.0947647883
-4.144085093,-24.2802459674,1506365310.75913,0.021253109,0.3520303247,0.4230774124
-4.412211495,-23.9152757686,1506365310.78038,0.0212528706,0.2681264019,0.3649701989
-4.494564246,-23.7479819199,1506365310.79913,0.018748045,0.0823527511,0.1672938486
-4.1238310391,-23.6536701623,1506365310.81914,0.0200059414,0.3707332069,0.0943117576
-3.6284411216,-23.3271857276,1506365310.84034,0.0212001801,0.4953899175,0.3264844348
-3.747222564,-23.1780071971,1506365310.8603,0.0199599266,0.1187814424,0.1491785305
-4.6920910616,-22.6220839539,1506365310.89039,0.0300960541,0.9448684975,0.5559232432
-4.8229336818,-21.8834117743,1506365310.91038,0.0199830532,0.1308426202,0.7386721796
-4.6664331356,-21.4034445506,1506365310.93163,0.0212578773,0.1565005462,0.4799672237
-4.8035086789,-21.5268943714,1506365310.95289,0.0212590694,0.1370755433,0.1234498208
-4.4572898704,-21.2096567469,1506365310.97414,0.0212519169,0.3462188085,0.3172376245
-4.7143187836,-20.7740169111,1506365310.99534,0.0211961269,0.2570289132,0.4356398358
-4.9326964823,-20.1150927752,1506365311.01533,0.0199849606,0.2183776988,0.6589241358
-4.6231484739,-19.5256848205,1506365311.03417,0.018848896,0.3095480085,0.5894079547
-4.9774639293,-18.3643555262,1506365311.06418,0.0300080776,0.3543154554,1.1613292944
-4.9089488332,-17.8596550059,1506365311.08285,0.0186719894,0.0685150961,0.5047005203
-5.114785112,-17.3980580006,1506365311.10541,0.0225520134,0.2058362788,0.4615970053
-5.4858968706,-16.8374166697,1506365311.12541,0.0200078487,0.3711117586,0.5606413309
-5.4609553073,-16.4948459693,1506365311.14408,0.0186681747,0.0249415633,0.3425707005
-5.49258971,-16.2254274483,1506365311.16409,0.0200059414,0.0316344027,0.2694185209
-5.6383302303,-16.2064839801,1506365311.18409,0.0199999809,0.1457405203,0.0189434682
-5.5825212561,-16.4950242163,1506365311.20534,0.0212509632,0.0558089742,0.2885402361
-5.5633030437,-16.2527470227,1506365311.22659,0.0212490559,0.0192182124,0.2422771935
-5.3047689249,-16.380110973,1506365311.24534,0.0187499523,0.2585341187,0.1273639502
-5.2769830147,-16.276362871,1506365311.26534,0.0200049877,0.0277859102,0.103748102
-5.1552923876,-15.8647796789,1506365311.28663,0.0212881565,0.1216906271,0.4115831921
-4.8817553179,-15.5990828791,1506365311.30534,0.0187108517,0.2735370697,0.2656967998
-5.0376717826,-15.3599921427,1506365311.3267,0.0213570595,0.1559164647,0.2390907364
-4.9182941359,-15.1465897149,1506365311.34795,0.0212528706,0.1193776468,0.2134024278
-4.1486697977,-15.1102066577,1506365311.36659,0.0186371803,0.7696243381,0.0363830572
-4.1468025549,-15.0762218411,1506365311.38659,0.0199959278,0.0018672429,0.0339848166
-3.7113245871,-15.000675145,1506365311.40659,0.0200018883,0.4354779677,0.0755466961
-3.3272861484,-15.0363478616,1506365311.42784,0.0212500095,0.3840384387,0.0356727166
-2.9494965957,-14.8505621026,1506365311.44784,0.0199980736,0.3777895527,0.185785759
-2.7150567614,-14.6503908069,1506365311.46775,0.0199189186,0.2344398343,0.2001712957
-2.7972033441,-14.5474860588,1506365311.49034,0.0225880146,0.0821465827,0.1029047481
-2.0526724976,-14.5135756908,1506365311.50909,0.0187520981,0.7445308465,0.033910368
-1.2606172207,-14.1979303507,1506365311.53034,0.0212469101,0.7920552769,0.3156453401
-1.206788096,-13.9481099582,1506365311.57168,0.0413370132,0.0538291247,0.2498203925
-0.4259422142,-13.2808134769,1506365311.5916,0.0199170113,0.7808458818,0.6672964813
0.2532826759,-12.4412921704,1506365311.61034,0.0187411308,0.6792248902,0.8395213065
1.0117358632,-11.7011442701,1506365311.63034,0.0199999809,0.7584531873,0.7401479003
1.413819687,-11.0050243196,1506365311.65034,0.0200028419,0.4020838238,0.6961199506
1.5124259679,-10.3647572625,1506365311.67033,0.0199930668,0.098606281,0.6402670571
1.7034956027,-8.4834925415,1506365311.69159,0.0212540627,0.1910696348,1.881264721
1.5971393444,-7.4931851675,1506365311.71159,0.0199990273,0.1063562583,0.9903073739
1.5182044601,-6.5409258534,1506365311.73159,0.020004034,0.0789348843,0.9522593142
1.4897652424,-5.7105905328,1506365311.75534,0.0237529278,0.0284392178,0.8303353206
1.1045813449,-4.3070036579,1506365311.77534,0.0199940205,0.3851838975,1.4035868749
0.7994775707,-3.7715972833,1506365311.7941,0.0187609196,0.3051037743,0.5354063746
0.6212726857,-3.6809983773,1506365311.81289,0.0187931061,0.1782048849,0.0905989059
0.3426359254,-3.8526458953,1506365311.83299,0.0200948715,0.2786367603,0.171647518
0.780049706,-4.634976034,1506365311.85284,0.0198581219,0.4374137806,0.7823301386
