5.2691346291,88.304326877,1506367125.16607,Time,X,Y
-14.7119892453,33.1737110509,1506367187.80246,0.0237560272,0.7597261931,0.3484934124
-14.7882576658,33.1577301103,1506367187.83617,0.0337109566,0.0762684205,0.0159809406
-15.3937184476,33.5108230278,1506367187.86867,0.0324988365,0.6054607818,0.3530929175
-15.3669143293,33.6005224047,1506367187.89242,0.0237441063,0.0268041183,0.0896993769
-15.4258301783,33.5780466051,1506367187.91116,0.0187408924,0.058915849,0.0224757996
-15.6257015711,33.9037533058,1506367187.93116,0.020001173,0.1998713928,0.3257067008
-15.7464874999,34.112847645,1506367187.94991,0.0187549591,0.1207859288,0.2090943392
-15.8076716314,34.1573881357,1506367187.97247,0.0225589275,0.0611841315,0.0445404907
-15.7703109691,34.2498962899,1506367187.99116,0.0186879635,0.0373606622,0.0925081542
-15.5556969588,34.1103203599,1506367188.01482,0.023663044,0.2146140104,0.13957593
-15.9222271351,33.989153102,1506367188.04112,0.0262930393,0.3665301764,0.1211672578
-16.0590310866,33.6164980761,1506367188.0875,0.0463809967,0.1368039514,0.3726550259
-16.2121077164,33.3452074256,1506367188.11123,0.0237369537,0.1530766298,0.2712906505
-16.050363936,33.466741878,1506367188.13492,0.0236811638,0.1617437804,0.1215344525
-15.8686188126,33.6136255922,1506367188.15371,0.0187978745,0.1817451234,0.1468837142
-15.7022961236,33.8076906696,1506367188.17367,0.0199561119,0.166322689,0.1940650774
-15.6692442649,33.9087458476,1506367188.20743,0.0337569714,0.0330518587,0.101055178
-15.4135161459,34.1946178018,1506367188.23243,0.0250020027,0.255728119,0.2858719542
-15.6103677087,34.4466404484,1506367188.25366,0.0212340355,0.1968515628,0.2520226466
-15.2937099151,34.3139857581,1506367188.28605,0.0323829651,0.3166577936,0.1326546903
-14.9924466252,34.5087167304,1506367188.30617,0.0201208591,0.3012632899,0.1947309723
-15.3139461737,34.4623425954,1506367188.32486,0.018695116,0.3214995484,0.046374135
-15.233986558,34.657166094,1506367188.35749,0.0326309204,0.0799596157,0.1948234986
-15.0616734899,34.9429656698,1506367188.3761,0.0186049938,0.1723130681,0.2857995759
-15.171084535,35.0135504437,1506367188.39994,0.0238420963,0.1094110451,0.0705847739
-15.7268605299,35.0341929248,1506367188.41986,0.0199170113,0.5557759949,0.0206424811
-15.2560831965,35.3353122477,1506367188.43882,0.0189650059,0.4707773334,0.3011193228
-15.1415157142,35.4957542858,1506367188.45616,0.0173408985,0.1145674823,0.1604420381
-15.2815305457,35.4640100806,1506367188.4774,0.0212409496,0.1400148315,0.0317442052
-14.7082411808,35.9509333047,1506367188.49626,0.018862009,0.5732893649,0.4869232241
-14.7465255612,35.9513041306,1506367188.51867,0.0224080086,0.0382843803,0.0003708259
-14.7054159031,35.9428325068,1506367188.53992,0.0212430954,0.0411096581,0.0084716238
-14.7054159031,35.9428325068,1506367188.55742,0.0175039768,0,0
-14.8713007445,35.8968076318,1506367188.57734,0.0199160576,0.1658848414,0.046024875
-14.9385737551,35.979778674,1506367188.59979,0.0224578381,0.0672730106,0.0829710422
-15.087820802,36.1484712734,1506367188.62982,0.0300281048,0.149247047,0.1686925994
-14.8672673436,36.2386672595,1506367188.66371,0.0338919163,0.2205534585,0.0901959861
-15.0144478949,36.1765847579,1506367188.68996,0.0262460709,0.1471805514,0.0620825017
-15.060759923,36.3343438548,1506367188.71987,0.0299100876,0.0463120281,0.1577590969
-15.0497637127,36.5927131904,1506367188.74236,0.0224938393,0.0109962103,0.2583693356
-14.9264820951,36.7181857986,1506367188.76121,0.0188469887,0.1232816176,0.1254726082
-14.868903026,36.4401267621,1506367188.78232,0.0211091042,0.0575790691,0.2780590365
-15.203175661,36.5668936823,1506367188.80364,0.0213170052,0.334272635,0.1267669202
-14.967180789,36.7020340444,1506367188.82236,0.0187220573,0.2359948721,0.1351403622
-14.9819080075,36.9885721391,1506367188.85611,0.0337538719,0.0147272186,0.2865380947
-14.6329307485,36.915350424,1506367188.88611,0.029998064,0.348977259,0.0732217151
-14.983751175,36.7888239238,1506367188.91243,0.0263140202,0.3508204265,0.1265265002
-15.3277351903,36.5491781396,1506367188.93991,0.0274879932,0.3439840153,0.2396457842
-15.2286925941,36.6232931449,1506367188.96368,0.0237619877,0.0990425962,0.0741150052
-15.0261453446,36.7561383773,1506367188.98362,0.0199398994,0.2025472496,0.1328452324
-15.0970224427,36.7741429517,1506367189.00484,0.0212221146,0.0708770981,0.0180045744
-15.0108580258,36.9160110547,1506367189.02606,0.0212209225,0.0861644169,0.141868103
-15.1472928585,37.0052623568,1506367189.05608,0.0300171375,0.1364348326,0.0892513021
-14.9974979056,36.8908360276,1506367189.07737,0.0212948322,0.1497949529,0.1144263292
-15.3400038329,36.9357894349,1506367189.10737,0.0299961567,0.3425059273,0.0449534073
-15.518150706,36.8369939362,1506367189.12741,0.0200479031,0.1781468731,0.0987954987
-15.3851876993,36.6061231192,1506367189.14861,0.0211911201,0.1329630067,0.230870817
-15.3011404058,36.3649283996,1506367189.17861,0.0300028324,0.0840472935,0.2411947196
-15.4228670011,36.2288633714,1506367189.19737,0.018764019,0.1217265953,0.1360650283
-15.4967522342,36.2112520086,1506367189.21986,0.0224831104,0.073885233,0.0176113627
-15.4890966191,36.3437919514,1506367189.23863,0.0187749863,0.0076556151,0.1325399428
-15.4001912898,36.3372981577,1506367189.26107,0.0224359035,0.0889053293,0.0064937937
-15.392660996,36.1455488499,1506367189.27996,0.0188910961,0.0075302938,0.1917493079
-15.3154520683,35.8248128825,1506367189.31121,0.0312490463,0.0772089277,0.3207359673
-15.1342111526,35.692492659,1506367189.32992,0.0187158585,0.1812409157,0.1323202235
-15.5530777887,35.3642915737,1506367189.35487,0.024946928,0.4188666361,0.3282010853
-15.2022558436,35.3718371403,1506367189.37994,0.0250751972,0.350821945,0.0075455666
-15.2214494674,35.532379339,1506367189.39985,0.0199019909,0.0191936237,0.1605421987
-15.3954719618,35.3545111465,1506367189.42239,0.022539854,0.1740224944,0.1778681925
-15.638598524,35.452174092,1506367189.45243,0.0300431252,0.2431265622,0.0976629455
-15.5183044851,35.4899187524,1506367189.47113,0.0187048912,0.1202940388,0.0377446605
-15.4037043756,35.6587582458,1506367189.49739,0.0262551308,0.1146001096,0.1688394934
-15.384552329,35.7917568906,1506367189.52984,0.0324499607,0.0191520466,0.1329986448
-15.7177236062,35.9869040377,1506367189.55496,0.0251228809,0.3331712772,0.1951471471
-15.7075174449,36.0688397939,1506367189.58235,0.0273871422,0.0102061613,0.0819357562
-16.0094703909,36.264580874,1506367189.60366,0.0213139057,0.301952946,0.19574108
-15.6474926753,36.4446186997,1506367189.62366,0.0199990273,0.3619777156,0.1800378257
-15.564054814,36.5008536427,1506367189.65615,0.0324881077,0.0834378613,0.056234943
-15.4108882136,36.4896492462,1506367189.68617,0.0300149918,0.1531666004,0.0112043965
-15.2849818782,36.3463023062,1506367189.70488,0.0187189579,0.1259063355,0.14334694
-15.3803275879,36.0699875857,1506367189.73739,0.0325069427,0.0953457098,0.2763147205
-15.6042517933,35.9340428215,1506367189.75615,0.0187571049,0.2239242054,0.1359447642
-15.4818012342,35.7988492136,1506367189.77617,0.0200219154,0.1224505591,0.135193608
-15.4297777754,35.5957300334,1506367189.80613,0.0299561024,0.0520234588,0.2031191801
-15.4491252668,35.4096147961,1506367189.83029,0.0241677761,0.0193474914,0.1861152373
-15.0507449798,35.0311881012,1506367189.85229,0.021998167,0.3983802869,0.3784266949
-14.9116434616,35.1156699689,1506367189.87979,0.0275008678,0.1391015182,0.0844818677
-15.0564939035,34.4724301461,1506367189.89994,0.0201439857,0.1448504418,0.6432398228
-15.1328761225,34.1160336641,1506367189.93112,0.0311870575,0.076382219,0.356396482
-15.0776860042,34.1740053013,1506367189.94989,0.0187630653,0.0551901183,0.0579716372
-15.0251764785,33.8258821386,1506367189.96992,0.020031929,0.0525095257,0.3481231627
-14.8998793047,33.7893360607,1506367189.99235,0.0224339962,0.1252971738,0.0365460779
-14.9331247986,33.8564971573,1506367190.00992,0.0175640583,0.0332454939,0.0671610966
-14.8962072412,33.8346810154,1506367190.03234,0.0224249363,0.0369175574,0.0218161419
-14.8105287749,33.8138096757,1506367190.05112,0.0187780857,0.0856784663,0.0208713398
-15.164631305,33.6679934675,1506367190.07615,0.0250329971,0.35410253,0.1458162082
-14.8396581427,33.7719517934,1506367190.10488,0.0287258625,0.3249731623,0.1039583259
-15.0116542782,33.6937550066,1506367190.13105,0.0261750221,0.1719961356,0.0781967868
-14.9745952885,34.0126725621,1506367190.15614,0.0250871181,0.0370589897,0.3189175555
-15.1890121437,34.2852178241,1506367190.18363,0.0274858475,0.2144168552,0.272545262
-15.2588189811,34.2329208118,1506367190.20241,0.0187821388,0.0698068374,0.0522970122
-15.3453965201,34.4143009123,1506367190.22235,0.0199370384,0.086577539,0.1813801004
-15.2774228244,34.1934525704,1506367190.24496,0.0226130486,0.0679736956,0.2208483418
-15.2423146889,34.2928953275,1506367190.26371,0.0187518597,0.0351081356,0.0994427571
-14.925367624,34.3404484336,1506367190.2836,0.0198891163,0.3169470649,0.0475531061
-15.3201124373,34.5977176445,1506367190.3086,0.0250029564,0.3947448132,0.2572692109
-15.2683837613,34.3569805657,1506367190.33486,0.0262589455,0.0517286759,0.2407370788
-15.4181107274,34.2626820961,1506367190.35734,0.022480011,0.1497269661,0.0942984696
-15.3236730884,34.0112351143,1506367190.37606,0.0187139511,0.094437639,0.2514469818
-15.3778777673,33.8321814945,1506367190.39603,0.019974947,0.0542046789,0.1790536198
-15.20311481,33.6026813733,1506367190.41601,0.0199780464,0.1747629573,0.2295001212
-15.1796795762,33.4597981869,1506367190.43725,0.0212421417,0.0234352339,0.1428831863
-14.9793472534,33.0009735999,1506367190.46731,0.0300559998,0.2003323227,0.458824587
-14.9634309841,32.1755270824,1506367190.49735,0.0300409794,0.0159162693,0.8254465175
-15.0913659478,31.7930604873,1506367190.52112,0.0237710476,0.1279349637,0.3824665951
-15.2946141164,31.2305826205,1506367190.54863,0.0275058746,0.2032481686,0.5624778668
-15.7152029524,31.0653610941,1506367190.56736,0.0187311172,0.4205888361,0.1652215264
-15.5199907376,31.0447797938,1506367190.58736,0.0200009346,0.1952122148,0.0205813004
-15.1685907471,31.2237905915,1506367190.60986,0.0224978924,0.3513999905,0.1790107978
-14.6468059551,31.1214427568,1506367190.64734,0.0374851227,0.5217847921,0.1023478347
-14.3729671009,30.8781641617,1506367190.6711,0.0237619877,0.2738388541,0.2432785951
-13.8521500037,30.6752618048,1506367190.6911,0.0200018883,0.5208170972,0.2029023569
-13.9487572756,30.9076638786,1506367190.71359,0.0224850178,0.0966072718,0.2324020738
-13.8457458182,30.862496643,1506367190.73236,0.0187680721,0.1030114573,0.0451672356
-13.4147238769,31.2464512321,1506367190.75736,0.0250020027,0.4310219413,0.3839545891
-13.7648238515,31.2388859908,1506367190.78364,0.02628088,0.3500999746,0.0075652412
-13.6682552593,31.68478488,1506367190.80485,0.0212061405,0.0965685922,0.4458988891
-13.5508908996,31.66379471,1506367190.82233,0.0174820423,0.1173643597,0.02099017
-13.6614405966,32.1344447154,1506367190.84735,0.0250198841,0.110549697,0.4706500054
-13.7396212121,32.3390048727,1506367190.86621,0.0188601017,0.0781806156,0.2045601572
-13.7396212121,32.3390048727,1506367190.88622,0.0200078487,0,0
-13.7018754398,32.0105966969,1506367190.90734,0.0211250782,0.0377457723,0.3284081758
-13.9848379883,32.1632055497,1506367190.92603,0.0186929703,0.2829625485,0.1526088529
-13.6325089237,32.2230108236,1506367190.94614,0.0201101303,0.3523290646,0.0598052738
-13.6521921253,32.1178062311,1506367190.96602,0.0198769569,0.0196832017,0.1052045925
-13.5886358887,32.2208149344,1506367190.99499,0.0289669037,0.0635562366,0.1030087033
-13.3382603759,32.4351369557,1506367191.01749,0.0224981308,0.2503755128,0.2143220213
-13.5011037269,32.5925732501,1506367191.04499,0.027504921,0.162843351,0.1574362945
-13.650351465,32.7189122906,1506367191.06855,0.0235550404,0.1492477381,0.1263390405
-13.9922371439,32.7425129927,1506367191.09484,0.0262980461,0.3418856789,0.0236007021
-14.17119626,32.7601634718,1506367191.11872,0.0238759518,0.1789591161,0.0176504791
-13.6841277447,32.8667590436,1506367191.13627,0.0175468922,0.4870685153,0.1065955718
-13.7610633106,32.7954631034,1506367191.16863,0.0323600769,0.0769355659,0.0712959403
-14.1629762328,32.4948112527,1506367191.18994,0.0213119984,0.4019129222,0.3006518507
-14.1629762328,32.4948112527,1506367191.20859,0.0186550617,0,0
-14.2779691303,32.0072962339,1506367191.23748,0.0288870335,0.1149928975,0.4875150188
-14.0706893013,31.8919004176,1506367191.25999,0.0225069523,0.2072798289,0.1153958163
-14.1377317819,31.332109184,1506367191.28106,0.0210709572,0.0670424805,0.5597912336
-14.5510196506,31.2951662654,1506367191.30235,0.0212869644,0.4132878687,0.0369429186
-14.6228260966,31.2236628686,1506367191.33255,0.0302081108,0.071806446,0.0715033968
-14.1553341593,30.7787265317,1506367191.3524,0.0198478699,0.4674919373,0.4449363369
-14.3119103544,30.8136894032,1506367191.37124,0.0188429356,0.1565761951,0.0349628715
-14.1065494927,30.7139377494,1506367191.39234,0.0210900307,0.2053608617,0.0997516538
-14.0044405198,30.7758216227,1506367191.41111,0.0187721252,0.1021089728,0.0618838733
-14.0445100578,30.9141336547,1506367191.44123,0.0301179886,0.0400695379,0.138312032
-13.9956078238,31.1021076284,1506367191.46611,0.0248808861,0.048902234,0.1879739736
-14.3683581172,31.4723036924,1506367191.49375,0.0276420116,0.3727502934,0.370196064
-14.3053667564,31.5499835099,1506367191.51487,0.0211200714,0.0629913608,0.0776798175
-14.3214759245,32.2164848495,1506367191.53502,0.0201499462,0.0161091681,0.6665013396
-14.5043311431,32.5718568439,1506367191.55615,0.021130085,0.1828552186,0.3553719944
-14.8220646614,33.3387884013,1506367191.57608,0.0199329853,0.3177335183,0.7669315573
-14.8220646614,33.3387884013,1506367191.60128,0.0251960754,0,0
-15.4076521907,34.1520462801,1506367191.62872,0.0274429321,0.5855875293,0.8132578789
-15.5217755293,34.6791525338,1506367191.655,0.0262758732,0.1141233386,0.5271062537
-15.5028464533,35.0524072121,1506367191.67744,0.0224430561,0.018929076,0.3732546783
-15.7918588005,35.046637864,1506367191.69878,0.0213401318,0.2890123472,0.0057693481
-15.5346786877,35.3633969777,1506367191.71752,0.0187399387,0.2571801128,0.3167591138
-16.1365727896,35.4706073501,1506367191.74621,0.0286879539,0.6018941019,0.1072103724
-16.0381081855,35.5581558703,1506367191.77127,0.0250658989,0.0984646041,0.0875485201
-16.0084896855,35.2602181891,1506367191.78877,0.0175020695,0.0296185001,0.2979376812
-16.0163230443,35.2645229758,1506367191.81877,0.0299940109,0.0078333589,0.0043047867
-16.1850211219,35.2169722666,1506367191.8425,0.023733139,0.1686980776,0.0475507092
-15.7451401686,35.4608435454,1506367191.86999,0.0274899006,0.4398809533,0.2438712788
-15.8139968947,35.9917116456,1506367191.89122,0.0212230682,0.068856726,0.5308681001
-15.8314094446,35.9644387415,1506367191.91502,0.023804903,0.01741255,0.027272904
-15.9849558957,36.1258020688,1506367191.94003,0.0250070095,0.1535464511,0.1613633273
-15.9578242773,36.2040280387,1506367191.96252,0.0224928856,0.0271316184,0.0782259699
-16.0144836451,36.4812921794,1506367191.98124,0.0187220573,0.0566593678,0.2772641407
-15.9721630055,36.8233902004,1506367192.01002,0.0287749767,0.0423206395,0.342098021
-15.9328241715,36.8758630844,1506367192.03002,0.0199980736,0.039338834,0.0524728841
-15.8440638563,37.1157168427,1506367192.06,0.0299839973,0.0887603152,0.2398537583
-16.0511301602,37.0986287592,1506367192.08125,0.0212550163,0.2070663039,0.0170880835
-16.0860604052,37.4542885107,1506367192.10125,0.0199949741,0.034930245,0.3556597515
-16.2093359473,37.8408464946,1506367192.12123,0.0199859142,0.1232755421,0.3865579839
-16.112776001,38.1522985097,1506367192.13875,0.0175151825,0.0965599463,0.3114520151
-16.3809466632,38.3872894049,1506367192.15625,0.01749897,0.2681706622,0.2349908952
-16.3603526413,38.5095307361,1506367192.17626,0.0200090408,0.0205940219,0.1222413312
-16.5079646252,38.7452671271,1506367192.19375,0.0174939632,0.1476119838,0.235736391
-15.8970916103,38.8230786207,1506367192.21502,0.0212650299,0.6108730149,0.0778114936
-16.2817285021,39.1370659237,1506367192.235,0.0199828148,0.3846368918,0.3139873029
-16.7692055639,39.4254113195,1506367192.25501,0.0200099945,0.4874770618,0.2883453959
-16.5028569124,39.676647584,1506367192.27871,0.0237030983,0.2663486515,0.2512362645
-16.9243560654,40.408436043,1506367192.29618,0.0174639225,0.421499153,0.7317884589
-16.7144307614,40.3626674124,1506367192.31502,0.0188441277,0.2099253039,0.0457686306
-16.720078573,40.5456381402,1506367192.33749,0.0224728584,0.0056478116,0.1829707278
-16.4614266097,40.7314363059,1506367192.35876,0.021266222,0.2586519634,0.1857981657
-16.6660418783,41.0803716302,1506367192.39118,0.0324208736,0.2046152687,0.3489353243
-16.4550124585,41.346781838,1506367192.40877,0.0175919533,0.2110294199,0.2664102079
-16.4550124585,41.346781838,1506367192.4275,0.0187270641,0,0
-16.2362406505,41.4939242178,1506367192.45005,0.022550106,0.218771808,0.1471423798
-16.0285456033,41.6861000691,1506367192.46993,0.0198829174,0.2076950472,0.1921758512
-16.0285456033,41.6861000691,1506367192.48754,0.0176079273,0,0
-15.9325895846,41.8136679216,1506367192.51877,0.0312280655,0.0959560186,0.1275678526
-15.8219244015,41.528684336,1506367192.53996,0.0211920738,0.1106651831,0.2849835856
-15.7225449352,41.4010127276,1506367192.55876,0.0187997818,0.0993794663,0.1276716084
-15.7878435212,41.3627895121,1506367192.5825,0.0237381458,0.065298586,0.0382232156
-16.2091420448,41.2930387482,1506367192.60126,0.018764019,0.4212985236,0.0697507639
-16.0269065397,41.3219517675,1506367192.62001,0.0187499523,0.1822355051,0.0289130193
-15.8699774088,41.1477536063,1506367192.65381,0.0337929726,0.1569291308,0.1741981612
-15.8134482556,41.0264343561,1506367192.68127,0.0274600983,0.0565291532,0.1213192502
-15.7441585413,40.951381487,1506367192.71376,0.0324938297,0.0692897143,0.0750528691
-15.8123768183,40.8194696608,1506367192.74251,0.0287489891,0.068218277,0.1319118263
-15.9738003928,40.6650036784,1506367192.76125,0.0187380314,0.1614235745,0.1544659823
-15.9651400185,40.3789325739,1506367192.78251,0.0212590694,0.0086603743,0.2860711046
-15.5175606656,40.2592244121,1506367192.80375,0.021239996,0.4475793529,0.1197081618
-15.4571382362,40.0787558178,1506367192.82625,0.0225009918,0.0604224294,0.1804685943
-15.5177974417,39.7009373126,1506367192.84503,0.0187821388,0.0606592055,0.3778185052
-15.8501362739,39.693368124,1506367192.86377,0.0187358856,0.3323388322,0.0075691886
-15.5203311116,39.2936225767,1506367192.88376,0.019990921,0.3298051623,0.3997455474
-15.4823457973,38.9557844818,1506367192.90618,0.0224270821,0.0379853144,0.3378380949
-15.3586683765,38.714273428,1506367192.92623,0.0200479031,0.1236774208,0.2415110538
-15.4690431506,38.5734699364,1506367192.95625,0.0300180912,0.1103747741,0.1408034915
-15.539339014,38.0807598357,1506367192.97751,0.0212609768,0.0702958633,0.4927101007
-15.4860050944,38.2513398226,1506367192.99751,0.0200030804,0.0533339196,0.1705799869
-15.3979691272,38.0803327909,1506367193.01881,0.0212929249,0.0880359672,0.1710070317
-15.3148241286,38.0181037818,1506367193.03752,0.0187120438,0.0831449986,0.062229009
-15.4131691387,37.8841602155,1506367193.06122,0.0236999989,0.0983450101,0.1339435664
-15.3855135206,38.0526355422,1506367193.08129,0.0200669765,0.0276556181,0.1684753267
-15.1120661633,37.9451330183,1506367193.10876,0.0274739265,0.2734473572,0.1075025238
-15.095644401,37.8206110699,1506367193.14001,0.0312511921,0.0164217623,0.1245219485
-15.2354035268,37.7855918,1506367193.17368,0.0336658955,0.1397591258,0.0350192699
-15.3533039048,37.7237682089,1506367193.20868,0.0350029469,0.117900378,0.0618235911
-15.2526519077,37.1790868881,1506367193.23366,0.024985075,0.1006519972,0.5446813208
-15.2329957213,36.6353478897,1506367193.26241,0.0287408829,0.0196561864,0.5437389984
-15.0130124744,36.2426183585,1506367193.28248,0.0200760365,0.2199832468,0.3927295313
-14.6466745202,36.0554856404,1506367193.30246,0.0199739933,0.3663379542,0.1871327181
-14.7597961466,35.6355549347,1506367193.32122,0.018764019,0.1131216264,0.4199307057
-14.9090537948,35.4367671297,1506367193.34619,0.0249710083,0.1492576482,0.198787805
-14.8842736233,35.1866608519,1506367193.37251,0.0263159275,0.0247801715,0.2501062778
-14.9970921761,35.1172008627,1506367193.3937,0.0211920738,0.1128185528,0.0694599891
-14.9517058985,35.0139606188,1506367193.41371,0.0200140476,0.0453862777,0.103240244
-14.8857772842,34.9535783323,1506367193.43491,0.0211980343,0.0659286143,0.0603822864
-14.8823183382,35.0403068951,1506367193.46371,0.0288028717,0.003458946,0.0867285628
-15.1985872919,35.024990856,1506367193.49496,0.0312440395,0.3162689537,0.0153160392
-14.89636246,35.0224511471,1506367193.525,0.0300409794,0.3022248319,0.0025397088
-15.409871993,35.0281857426,1506367193.54497,0.0199699402,0.5135095329,0.0057345955
-15.2971864958,34.9907129467,1506367193.56997,0.025001049,0.1126854972,0.0374727959
-15.287607778,34.9933883129,1506367193.58995,0.0199811459,0.0095787177,0.0026753663
-15.3648087822,35.0373808254,1506367193.60995,0.0200018883,0.0772010042,0.0439925124
-15.295694379,35.1585049692,1506367193.63746,0.0275111198,0.0691144032,0.1211241438
-14.9476120023,35.2813606949,1506367193.6562,0.0187349319,0.3480823767,0.1228557258
-15.2785117887,35.4113720926,1506367193.67746,0.0212578773,0.3308997864,0.1300113976
-15.24788026,35.8017066071,1506367193.70746,0.0300002098,0.0306315287,0.3903345146
-15.5309897948,35.9767321507,1506367193.74008,0.0326240063,0.2831095349,0.1750255435
-15.7119314831,36.1290818746,1506367193.76004,0.0199639797,0.1809416883,0.1523497239
-15.6764887874,36.5734707461,1506367193.78004,0.0199959278,0.0354426958,0.4443888715
-15.9178989535,36.6977521273,1506367193.8,0.0199639797,0.2414101661,0.1242813812
-15.8144802545,36.9573053569,1506367193.81877,0.0187680721,0.103418699,0.2595532296
-16.1401785823,37.5672660252,1506367193.84877,0.0300009251,0.3256983279,0.6099606684
-16.0382155086,38.4348566852,1506367193.87872,0.0299448967,0.1019630738,0.86759066
-16.2129901751,38.5314372643,1506367193.90125,0.0225281715,0.1747746666,0.0965805791
-16.1717184069,38.7371924291,1506367193.92119,0.0199480057,0.0412717683,0.2057551648
-16.1034348052,39.0587833037,1506367193.94124,0.0200438499,0.0682836017,0.3215908746
-16.1810529436,39.4104004638,1506367193.97125,0.0300090313,0.0776181384,0.3516171601
-16.1338438111,39.6926281139,1506367193.99375,0.0225009918,0.0472091325,0.2822276501
-15.8985605114,39.7633658374,1506367194.01244,0.0186960697,0.2352832997,0.0707377234
-16.2114692901,39.8692292388,1506367194.0312,0.0187599659,0.3129087786,0.1058634014
-15.9551440349,39.8808047094,1506367194.05374,0.0225319862,0.2563252552,0.0115754706
-15.6721950267,39.8021292434,1506367194.07238,0.0186400414,0.2829490082,0.078675466
-15.6491661303,39.6120667803,1506367194.09383,0.0214550495,0.0230288963,0.1900624632
-15.4719414018,39.2549829414,1506367194.12258,0.0287480354,0.1772247285,0.3570838389
-15.2590379698,38.834173601,1506367194.14263,0.0200469494,0.212903432,0.4208093405
-15.0668491954,38.8609395964,1506367194.16502,0.0223920345,0.1921887743,0.0267659954
-14.9183371756,38.216191492,1506367194.19747,0.0324478149,0.1485120198,0.6447481044
-14.4321801643,37.9215758006,1506367194.21749,0.020026207,0.4861570113,0.2946156914
-14.505236018,37.849833947,1506367194.23751,0.0200169086,0.0730558536,0.0717418536
-14.5413096485,37.6799383966,1506367194.25749,0.0199790001,0.0360736306,0.1698955504
-13.9942393189,37.57233416,1506367194.27874,0.0212490559,0.5470703296,0.1076042366
-13.6092927959,37.0454929886,1506367194.30624,0.0275068283,0.384946523,0.5268411714
-13.4597984551,36.9459188875,1506367194.32745,0.0212101936,0.1494943408,0.099574101
-13.5915096755,36.5437833563,1506367194.34987,0.0224130154,0.1317112204,0.4021355312
-13.2385416221,36.3388213926,1506367194.37762,0.0277559757,0.3529680535,0.2049619636
-12.9923698761,36.2575214473,1506367194.39874,0.021119833,0.246171746,0.0812999454
-13.1236447548,36.330501757,1506367194.41763,0.0188901424,0.1312748788,0.0729803097
-12.8781718109,36.5081605506,1506367194.4387,0.021064043,0.245472944,0.1776587937
-12.8406117912,36.3838146026,1506367194.47625,0.0375568867,0.0375600197,0.124345948
-12.8746571473,36.7122169599,1506367194.50249,0.0262320042,0.0340453562,0.3284023573
-12.7144217851,36.793757455,1506367194.52997,0.0274848938,0.1602353622,0.081540495
-12.2179483027,36.5592719529,1506367194.55872,0.0287530422,0.4964734824,0.2344855021
-12.5978431907,36.3365467758,1506367194.57995,0.0212221146,0.379894888,0.2227251771
-12.6322922501,36.0532142626,1506367194.60996,0.0300168991,0.0344490594,0.2833325132
-12.7517285821,35.9975907304,1506367194.63258,0.0226180553,0.119436332,0.0556235322
-13.3602250748,35.658518375,1506367194.6612,0.0286169052,0.6084964927,0.3390723555
-13.1411691606,35.7465675139,1506367194.68118,0.0199811459,0.2190559142,0.0880491389
-12.9746318183,35.4711160451,1506367194.70258,0.0214028358,0.1665373423,0.2754514688
-12.8177582879,35.1977328989,1506367194.72376,0.0211811066,0.1568735304,0.2733831461
-13.0322916467,35.0748536401,1506367194.74492,0.0211539268,0.2145333588,0.1228792588
-12.5495936933,34.8161513226,1506367194.77375,0.0288350582,0.4826979534,0.2587023175
-12.544969129,34.3811934458,1506367194.79262,0.018871069,0.0046245643,0.4349578768
-12.432056558,33.190819681,1506367194.82623,0.0336098671,0.112912571,1.1903737648
-12.4529032972,32.3706468669,1506367194.85499,0.0287561417,0.0208467392,0.8201728141
-12.9320954773,31.9503783615,1506367194.89266,0.0376698971,0.4791921801,0.4202685054
-12.7605432557,31.8775980118,1506367194.91761,0.0249481201,0.1715522216,0.0727803497
-12.8208711389,31.8770373335,1506367194.95116,0.0335550308,0.0603278833,0.0005606783
-13.045278057,31.8895023373,1506367194.97764,0.0264778137,0.2244069181,0.0124650038
-12.8042313861,32.0431808692,1506367195.00626,0.0286171436,0.2410466709,0.1536785319
-12.885581834,32.175256032,1506367195.02874,0.0224778652,0.0813504479,0.1320751628
-13.2504056823,32.2821412937,1506367195.04999,0.0212571621,0.3648238483,0.1068852617
-13.5012208747,32.5336339212,1506367195.08504,0.0350449085,0.2508151923,0.2514926275
-13.9138970295,33.105311472,1506367195.10875,0.0237140656,0.4126761548,0.5716775508
-14.0384726106,33.1634741933,1506367195.12884,0.0200870037,0.1245755811,0.0581627213
-14.3744585736,33.4963856684,1506367195.15122,0.0223808289,0.335985963,0.332911475
-14.214752239,33.9468288725,1506367195.17261,0.0213930607,0.1597063346,0.4504432042
-14.3175015831,34.3484387445,1506367195.2,0.027392149,0.1027493441,0.401609872
-14.2867848252,34.7649027168,1506367195.22263,0.0226228237,0.0307167578,0.4164639723
-14.7477741525,35.603700832,1506367195.24125,0.0186200142,0.4609893273,0.8387981152
-14.3688654666,36.0687302469,1506367195.26496,0.0237081051,0.3789086859,0.4650294149
-14.6430606235,37.1809764679,1506367195.29124,0.0262868404,0.2741951568,1.112246221
-14.4420064841,37.8147431151,1506367195.32111,0.0298712254,0.2010541394,0.6337666472
-14.6849604797,38.2084855463,1506367195.35111,0.0299918652,0.2429539956,0.3937424313
-15.4667900871,38.8184741568,1506367195.36861,0.0175011158,0.7818296074,0.6099886104
-15.4891661558,39.1937031312,1506367195.38609,0.0174868107,0.0223760687,0.3752289744
