6.3928563432,-14.2893063742,1506365905.13421,Time,X,Y,,
1.5045913144,-0.0394172446,1506365970.79919,0.0263180733,0.4596387085,1.0435495802,,
1.8067064741,0.0391220627,1506365970.83033,0.0311388969,0.3021151597,0.0785393074,,
2.2658534004,-0.5757722851,1506365970.85045,0.0201189518,0.4591469263,0.6148943478,,
2.8515255962,-0.7778351688,1506365970.86912,0.0186719894,0.5856721957,0.2020628837,,
2.9336948263,-1.4085560151,1506365970.89045,0.0213341713,0.0821692302,0.6307208463,,
3.5687220788,-1.9309269387,1506365970.91917,0.0287179947,0.6350272525,0.5223709236,,
4.0072279564,-2.0283910542,1506365970.9405,0.0213279724,0.4385058776,0.0974641155,,
4.5924693033,-1.9890107282,1506365970.9604,0.0198979378,0.5852413468,0.039380326,,
4.6854424688,-1.8520173199,1506365970.98051,0.0201129913,0.0929731655,0.1369934083,,
4.7390669299,-1.6121006732,1506365971.00296,0.0224490166,0.0536244612,0.2399166468,,
4.7327450907,-1.3694074502,1506365971.02291,0.0199539661,0.0063218392,0.2426932229,,
4.067108258,-0.6985102703,1506365971.04159,0.0186800957,0.6656368327,0.6708971799,,
4.3994727399,-0.4445469588,1506365971.06175,0.0201568604,0.3323644819,0.2539633115,,
3.9957759419,-0.2016191978,1506365971.0817,0.0199530125,0.403696798,0.2429277611,,
4.2258344148,0.3224769841,1506365971.10293,0.0212230682,0.230058473,0.5240961818,,
4.068749048,0.6178249167,1506365971.1229,0.0199761391,0.1570853669,0.2953479326,,
4.0158987263,0.8037857878,1506365971.14298,0.0200798512,0.0528503217,0.1859608711,,
3.6027268105,1.2328678735,1506365971.16296,0.0199730396,0.4131719158,0.4290820857,,
3.4726884924,1.6463195731,1506365971.18296,0.0199999809,0.1300383181,0.4134516996,,
3.2728639349,2.0815132709,1506365971.20415,0.0211970806,0.1998245575,0.4351936977,,
3.4176826356,2.5919928006,1506365971.22419,0.0200378895,0.1448187007,0.5104795297,,
3.2141928658,2.9126279239,1506365971.24424,0.0200440884,0.2034897698,0.3206351233,,
3.1853613784,3.4346188482,1506365971.26538,0.0211479664,0.0288314874,0.5219909242,,
3.3097729375,3.9302343597,1506365971.28545,0.020070076,0.124411559,0.4956155116,,
3.4843973016,4.1555461774,1506365971.30543,0.0199790001,0.1746243642,0.2253118177,,
3.4345890802,4.5370167609,1506365971.32544,0.0200088024,0.0498082215,0.3814705835,,
3.7125406799,4.5738296672,1506365971.3455,0.0200560093,0.2779515998,0.0368129063,,
3.8122171084,4.897411582,1506365971.36791,0.0224161148,0.0996764284,0.3235819148,,
4.1423421947,5.0167332001,1506365971.38672,0.018805027,0.3301250863,0.1193216181,,
4.2153203498,5.2448498387,1506365971.40788,0.0211589336,0.0729781551,0.2281166386,,
4.031449507,5.5976692106,1506365971.4279,0.0200200081,0.1838708427,0.3528193719,,
4.5683837267,6.2112849366,1506365971.45788,0.0299870968,0.5369342197,0.613615726,,
4.640942127,6.4333274449,1506365971.47914,0.0212519169,0.0725584003,0.2220425083,,
4.9512321615,7.117138322,1506365971.4993,0.0201621056,0.3102900345,0.6838108771,,
5.0476319834,7.4539553741,1506365971.52051,0.021214962,0.0963998219,0.3368170521,,
5.1686162453,7.564013288,1506365971.53914,0.0186259747,0.1209842618,0.110057914,,
5.7281911262,7.9419249298,1506365971.55922,0.0200810432,0.5595748809,0.3779116417,,
6.1391407743,8.6990357214,1506365971.5792,0.0199809074,0.4109496481,0.7571107916,,
7.2090464708,9.4757176315,1506365971.61168,0.0324800014,1.0699056965,0.7766819101,,
7.3074059927,9.6284954295,1506365971.63044,0.0187580585,0.0983595219,0.1527777981,,
6.7011142667,9.6606818822,1506365971.65045,0.0200078487,0.606291726,0.0321864526,,
7.1000925106,9.4312655192,1506365971.67171,0.0212612152,0.3989782438,0.229416363,,
6.3868651111,9.2139094427,1506365971.69298,0.0212688446,0.7132273994,0.2173560765,,
6.5589856059,8.8160122414,1506365971.71172,0.0187420845,0.1721204947,0.3978972012,,
6.6068072794,8.6515441894,1506365971.73165,0.0199320316,0.0478216736,0.164468052,,
6.3513233736,8.1380965803,1506365971.75301,0.0213558674,0.2554839058,0.5134476091,,
5.9846087838,7.3155104609,1506365971.77294,0.0199351311,0.3667145898,0.8225861194,,
5.8158933828,7.1555391618,1506365971.80292,0.0299749374,0.168715401,0.1599712992,,
5.310271105,6.8918713253,1506365971.82285,0.019933939,0.5056222778,0.2636678365,,
5.4123569866,7.0835857814,1506365971.84411,0.0212581158,0.1020858815,0.1917144561,,
5.083344241,7.0442366891,1506365971.86412,0.0200099945,0.3290127456,0.0393490923,,
4.9716677003,7.296378454,1506365971.88426,0.0201399326,0.1116765407,0.2521417649,,
4.3945507568,7.4826390958,1506365971.90669,0.0224280357,0.5771169435,0.1862606418,,
4.4915632751,7.7454770515,1506365971.92545,0.0187599659,0.0970125184,0.2628379557,,
4.1836877245,7.9811211848,1506365971.9442,0.018748045,0.3078755507,0.2356441333,,
4.261911255,8.1647546393,1506365971.96424,0.020045042,0.0782235305,0.1836334545,,
4.0520113347,8.7153452687,1506365971.98547,0.0212278366,0.2098999203,0.5505906294,,
3.7956641542,8.8990859787,1506365972.00548,0.0200090408,0.2563471805,0.18374071,,
3.8050913532,8.9035184397,1506365972.02671,0.0212349892,0.009427199,0.004432461,,
3.495608568,9.2304528733,1506365972.06547,0.0387530327,0.3094827852,0.3269344336,,
3.3883013019,9.6195558957,1506365972.08683,0.0213611126,0.107307266,0.3891030225,,
3.5582527459,9.8459874923,1506365972.10687,0.0200397968,0.1699514439,0.2264315966,,
3.4611805823,9.7829294934,1506365972.12682,0.0199511051,0.0970721636,0.0630579989,,
3.156575782,9.8958301063,1506365972.14793,0.0211141109,0.3046048003,0.1129006129,,
3.1290678356,10.11476921,1506365972.16796,0.0200297832,0.0275079464,0.2189391037,,
2.9239649543,10.2949821716,1506365972.18793,0.0199711323,0.2051028813,0.1802129616,,
2.950138136,10.6090978639,1506365972.20916,0.0212318897,0.0261731817,0.3141156923,,
2.5931212373,11.0292486317,1506365972.22793,0.0187690258,0.3570168987,0.4201507678,,
3.0249040252,11.1952877577,1506365972.24917,0.0212380886,0.431782788,0.166039126,,
2.8183096509,11.562862336,1506365972.26918,0.0200090408,0.2065943743,0.3675745783,,
3.0241251087,11.5766785219,1506365972.28917,0.0199940205,0.2058154577,0.0138161859,,
3.1000671036,11.8454716067,1506365972.30917,0.0199990273,0.075941995,0.2687930849,,
3.046408599,11.9917714704,1506365972.33182,0.0226438046,0.0536585047,0.1462998637,,
2.8910064361,12.338389009,1506365972.35042,0.0186049938,0.1554021629,0.3466175386,,
3.0629326185,12.4268217918,1506365972.37042,0.020001173,0.1719261824,0.0884327827,,
2.658419024,12.7842334709,1506365972.39043,0.0200018883,0.4045135945,0.3574116791,,
2.9088345425,13.00956489,1506365972.41045,0.0200259686,0.2504155184,0.2253314191,,
2.9372296989,12.9365652228,1506365972.43181,0.0213630199,0.0283951564,0.0729996672,,
2.8549237343,13.2287258652,1506365972.45181,0.0199999809,0.0823059646,0.2921606424,,
2.750853609,13.3337161793,1506365972.47182,0.0200049877,0.1040701254,0.1049903142,,
2.774419443,13.6030415296,1506365972.49182,0.0199980736,0.0235658341,0.2693253502,,
2.796081704,13.9068405042,1506365972.51286,0.0210409164,0.021662261,0.3037989746,,
2.5135893306,14.0398135387,1506365972.53284,0.0199811459,0.2824923735,0.1329730345,,
2.2868570194,14.4118272952,1506365972.55289,0.0200510025,0.2267323112,0.3720137566,,
2.5401474253,14.6178638666,1506365972.57418,0.0212910175,0.253290406,0.2060365714,,
2.5636653423,14.8829052933,1506365972.59412,0.0199389458,0.023517917,0.2650414267,,
2.6680008918,14.9811885564,1506365972.61541,0.0212888718,0.1043355495,0.0982832631,,
2.0755784671,15.2726689987,1506365972.63426,0.0188469887,0.5924224247,0.2914804423,,
1.8476113448,15.2039498993,1506365972.65423,0.0199730396,0.2279671222,0.0687190994,,
2.0494160931,15.2233453188,1506365972.67417,0.0199391842,0.2018047483,0.0193954195,,
1.8708786545,15.2393320529,1506365972.69542,0.0212538242,0.1785374386,0.0159867341,,
1.8221090719,15.207917244,1506365972.71542,0.0199940205,0.0487695826,0.0314148089,,
1.6486946343,15.190535274,1506365972.73547,0.0200531483,0.1734144376,0.01738197,,
1.621229441,15.1382325284,1506365972.76539,0.0299179554,0.0274651934,0.0523027456,,
1.5237760556,15.1203715872,1506365972.78794,0.0225520134,0.0974533854,0.0178609412,,
2.0085976103,14.9045312251,1506365972.80677,0.0188288689,0.4848215547,0.215840362,,
1.9821786983,14.702951906,1506365972.82678,0.0200109482,0.026418912,0.2015793192,,
2.0090071369,14.5394340513,1506365972.84688,0.0201001167,0.0268284385,0.1635178546,,
2.316601829,14.2119358891,1506365972.86783,0.0209519863,0.3075946921,0.3274981622,,
2.1418139922,13.9321100436,1506365972.89039,0.0225610733,0.1747878368,0.2798258455,,
2.4564409586,13.0313816812,1506365972.9192,0.0288128853,0.3146269664,0.9007283624,,
2.6122999258,12.8688405062,1506365972.94044,0.0212330818,0.1558589672,0.162541175,,
2.7174438328,12.238883882,1506365972.95918,0.0187430382,0.105143907,0.6299566242,,
2.9494316292,11.6606538574,1506365972.98034,0.0211620331,0.2319877963,0.5782300246,,
2.4950598674,11.4113197986,1506365973.00043,0.0200870037,0.4543717617,0.2493340588,,
2.2928452395,10.9984799669,1506365973.02039,0.0199599266,0.2022146279,0.4128398317,,
2.3192411585,10.8159522245,1506365973.04032,0.0199329853,0.026395919,0.1825277424,,
2.2720318433,10.6972639785,1506365973.06174,0.0214180946,0.0472093152,0.118688246,,
2.4961117221,10.6351246808,1506365973.08183,0.0200879574,0.2240798787,0.0621392977,,
2.3421415973,10.7319025312,1506365973.10172,0.0198919773,0.1539701247,0.0967778504,,
2.2192440803,10.309544968,1506365973.12289,0.0211730003,0.122897517,0.4223575632,,
2.2963031617,10.1417111639,1506365973.1429,0.0200028419,0.0770590814,0.1678338041,,
2.2968185707,10.0022371105,1506365973.1641,0.0212020874,0.000515409,0.1394740535,,
2.2677394328,10.0884926425,1506365973.18293,0.018832922,0.0290791378,0.086255532,,
2.0863354452,10.1616556489,1506365973.20295,0.0200171471,0.1814039877,0.0731630064,,
2.41778117,10.1534629462,1506365973.22415,0.0212008953,0.3314457248,0.0081927027,,
2.1157567388,10.0407458158,1506365973.24682,0.0226681232,0.3020244311,0.1127171303,,
2.2689147034,9.8393531681,1506365973.26546,0.0186400414,0.1531579646,0.2013926478,,
2.4502641698,9.7605597762,1506365973.28431,0.0188479424,0.1813494663,0.0787933919,,
2.347907355,9.7369103593,1506365973.30419,0.0198879242,0.1023568148,0.0236494169,,
2.7251424449,9.8282086704,1506365973.33415,0.0299561024,0.3772350898,0.0912983111,,
2.6285873384,9.3312020969,1506365973.3579,0.023747921,0.0965551065,0.4970065735,,
2.9109297515,9.2737560071,1506365973.37681,0.018912077,0.2823424132,0.0574460898,,
2.9927986,8.8183925006,1506365973.39681,0.0199999809,0.0818688484,0.4553635065,,
3.2168944703,8.6547314266,1506365973.41685,0.0200359821,0.2240958703,0.163661074,,
3.1692463963,8.5146706777,1506365973.43674,0.0198919773,0.0476480739,0.1400607488,,
3.5296950166,8.3387738162,1506365973.4579,0.0211610794,0.3604486203,0.1758968615,,
3.7302220389,7.9801281864,1506365973.47928,0.0213809013,0.2005270223,0.3586456298,,
4.1597165329,7.7183560284,1506365973.49802,0.0187399387,0.4294944939,0.261772158,,
3.9588302125,7.4771929059,1506365973.51913,0.0211141109,0.2008863203,0.2411631225,,
4.1189151657,7.2010382258,1506365973.54052,0.0213899612,0.1600849531,0.2761546801,,
3.9937676758,6.9201120852,1506365973.56177,0.0212459564,0.1251474899,0.2809261406,,
4.2712860148,6.9288031781,1506365973.58177,0.0199949741,0.2775183391,0.008691093,,
4.242945804,7.0431538279,1506365973.60052,0.0187561512,0.0283402108,0.1143506498,,
4.2872063888,7.0577922229,1506365973.62177,0.0212459564,0.0442605848,0.014638395,,
3.906360974,7.3177668226,1506365973.64052,0.0187540054,0.3808454148,0.2599745997,,
4.1315500306,7.8074542311,1506365973.66052,0.0199999809,0.2251890566,0.4896874085,,
4.0063676052,7.9108406569,1506365973.68287,0.0223519802,0.1251824254,0.1033864258,,
3.8770560436,8.1917057377,1506365973.70289,0.0200130939,0.1293115617,0.2808650808,,
3.1408359093,8.9108352811,1506365973.72178,0.0188949108,0.7362201343,0.7191295434,,
3.5912280897,9.37307732,1506365973.74181,0.0200269222,0.4503921804,0.4622420389,,
3.0759276066,9.8191160635,1506365973.76303,0.0212199688,0.5153004831,0.4460387435,,
2.9442783625,10.3657234699,1506365973.78427,0.0212440491,0.131649244,0.5466074064,,
3.0360057858,11.4451236418,1506365973.80302,0.0187461376,0.0917274233,1.0794001719,,
3.341208334,12.1942485872,1506365973.82302,0.0200009346,0.3052025482,0.7491249454,,
3.3402319313,13.2360426189,1506365973.8567,0.0336830616,0.0009764027,1.0417940317,,
3.5958181578,13.4674616319,1506365973.87549,0.0187838078,0.2555862265,0.231419013,,
3.4665566537,13.9899841708,1506365973.89423,0.0187411308,0.129261504,0.5225225388,,
3.4178981253,14.084413607,1506365973.92557,0.0313470364,0.0486585284,0.0944294363,,
3.2660582497,14.4063586636,1506365973.94549,0.019920826,0.1518398756,0.3219450566,,
3.5130406002,14.7505427443,1506365973.96676,0.0212640762,0.2469823505,0.3441840807,,
3.2786389879,14.8528462288,1506365973.98551,0.0187499523,0.2344016123,0.1023034844,,
3.2540289414,14.8371494202,1506365974.00667,0.0211651325,0.0246100465,0.0156968086,,
3.3734948284,15.0959086877,1506365974.0292,0.022521019,0.1194658869,0.2587592676,,
3.0238301232,15.0142973886,1506365974.05927,0.0300788879,0.3496647052,0.0816112991,,
3.1478748125,15.164778573,1506365974.08307,0.0237920284,0.1240446892,0.1504811844,,
2.9932397088,15.1731986978,1506365974.10804,0.024969101,0.1546351036,0.0084201248,,
2.8673917304,14.7184459633,1506365974.13055,0.0225119591,0.1258479784,0.4547527345,,
2.9699659142,14.9317946854,1506365974.14927,0.0187180042,0.1025741839,0.2133487221,,
3.0678961738,14.9635391598,1506365974.16926,0.0199978352,0.0979302595,0.0317444744,,
3.1217928095,14.8549283197,1506365974.19051,0.0212500095,0.0538966358,0.1086108402,,
3.2765129909,15.0571256747,1506365974.21177,0.0212550163,0.1547201813,0.202197355,,
3.4821193015,14.8373719093,1506365974.23174,0.0199739933,0.2056063107,0.2197537654,,
3.6567915818,14.8264146113,1506365974.25051,0.0187699795,0.1746722803,0.010957298,,
3.5533522003,14.7278085177,1506365974.27051,0.0199961662,0.1034393815,0.0986060936,,
3.4851119259,14.3729032154,1506365974.30801,0.037498951,0.0682402744,0.3549053023,,
3.5568787299,14.3864387891,1506365974.33301,0.025001049,0.071766804,0.0135355737,,
3.6906925837,13.9965936731,1506365974.35425,0.0212409496,0.1338138538,0.389845116,,
3.7618055281,14.045209887,1506365974.37176,0.0175099373,0.0711129444,0.0486162139,,
3.6616168258,13.7045781152,1506365974.39301,0.021253109,0.1001887023,0.3406317718,,
3.5099081603,13.7921516523,1506365974.41301,0.0199999809,0.1517086655,0.0875735372,,
3.5579152596,13.5539720776,1506365974.43302,0.0200090408,0.0480070993,0.2381795748,,
3.6657141392,13.2657398384,1506365974.45303,0.0200059414,0.1077988796,0.2882322391,,
3.3795263931,13.252878824,1506365974.47418,0.0211529732,0.286187746,0.0128610145,,
3.3802895346,13.3130397726,1506365974.49424,0.0200641155,0.0007631415,0.0601609486,,
3.0532869583,13.1842952711,1506365974.51806,0.0238118172,0.3270025763,0.1287445016,,
3.5361922582,12.9808418727,1506365974.54425,0.026196003,0.4829052998,0.2034533983,,
3.1735961943,12.9436458373,1506365974.56549,0.0212361813,0.3625960639,0.0371960354,,
3.0460975742,13.1333867621,1506365974.58549,0.0199978352,0.1274986201,0.1897409248,,
3.5048183991,12.8979083839,1506365974.62434,0.0388560295,0.4587208249,0.2354783783,,
3.7631782416,13.1677616357,1506365974.64681,0.0224680901,0.2583598425,0.2698532518,,
3.7360851753,13.3677613006,1506365974.6668,0.0199899673,0.0270930663,0.199999665,,
4.1170968662,13.4896266873,1506365974.68682,0.0200200081,0.3810116909,0.1218653867,,
3.9632337403,13.8157902045,1506365974.70807,0.0212478638,0.1538631259,0.3261635172,,
4.2149098529,14.5133895728,1506365974.72804,0.0199739933,0.2516761126,0.6975993683,,
4.5893160935,14.8330000412,1506365974.74932,0.0212771893,0.3744062406,0.3196104684,,
4.3376788527,15.2049665025,1506365974.7693,0.019977808,0.2516372409,0.3719664614,,
4.3336946904,15.7572208684,1506365974.78929,0.0199911594,0.0039841623,0.5522543659,,
3.7688838132,16.9667745356,1506365974.80929,0.0200059414,0.5648108772,1.2095536673,,
4.0076871972,17.4021557207,1506365974.8293,0.0200009346,0.238803384,0.435381185,,
3.5990372705,17.9627356862,1506365974.8517,0.0224080086,0.4086499267,0.5605799656,,
3.3110133525,18.5268855414,1506365974.87175,0.0200510025,0.288023918,0.5641498552,,
3.556539687,18.7960673508,1506365974.89184,0.0200841427,0.2455263345,0.2691818093,,
3.5868632179,18.9385331111,1506365974.91182,0.0199849606,0.030323531,0.1424657603,,
4.1425294378,18.9095579131,1506365974.94184,0.0300159454,0.5556662199,0.028975198,,
4.1469308381,18.7347267607,1506365974.96307,0.0212259293,0.0044014003,0.1748311524,,
4.0427230155,18.5293044096,1506365974.98304,0.0199780464,0.1042078225,0.2054223511,,
4.222312013,18.2082669803,1506365975.003,0.0199530125,0.1795889975,0.3210374293,,
4.0365759004,18.113116247,1506365975.02292,0.0199251175,0.1857361126,0.0951507333,,
4.2710599222,18.1461312039,1506365975.04426,0.0213358402,0.2344840218,0.0330149569,,
4.1227665324,18.1539605732,1506365975.07425,0.0299949646,0.1482933898,0.0078293693,,
4.3069522557,18.4970043362,1506365975.09552,0.0212631226,0.1841857233,0.343043763,,
4.0485095025,18.4654340344,1506365975.11547,0.0199549198,0.2584427532,0.0315703017,,
4.2034154934,18.6393014079,1506365975.13682,0.0213451385,0.1549059909,0.1738673735,,
4.5546100795,18.669859284,1506365975.15708,0.0202608109,0.3511945862,0.030557876,,
4.6031644424,18.7244832,1506365975.17554,0.0184590816,0.0485543629,0.0546239161,,
4.4999372987,18.7106034696,1506365975.1968,0.0212619305,0.1032271437,0.0138797304,,
4.0437010203,18.9281837603,1506365975.21798,0.021184206,0.4562362785,0.2175802908,,
3.8617273824,19.2579389786,1506365975.23805,0.0200738907,0.1819736379,0.3297552182,,
3.0921147229,19.5160533976,1506365975.25812,0.0200641155,0.7696126594,0.258114419,,
2.272416379,20.0348110199,1506365975.27803,0.0199148655,0.8196983439,0.5187576222,,
1.5017748669,20.7750529109,1506365975.30924,0.0312020779,0.7706415121,0.7402418911,,
1.6010797354,20.8079013917,1506365975.33059,0.0213499069,0.0993048685,0.0328484808,,
2.1098947893,20.6839296058,1506365975.35051,0.0199201107,0.5088150539,0.1239717859,,
2.4968904618,20.3993514272,1506365975.37052,0.0200128555,0.3869956725,0.2845781786,,
2.5232147555,20.3075800846,1506365975.39051,0.0199890137,0.0263242937,0.0917713425,,
3.396115503,19.6365923447,1506365975.40926,0.0187489986,0.8729007475,0.6709877399,,
3.6188404243,19.3270191284,1506365975.42923,0.019974947,0.2227249214,0.3095732163,,
3.8307417733,19.084404809,1506365975.4505,0.021266222,0.211901349,0.2426143194,,
4.051552473,18.8036754498,1506365975.47052,0.0200169086,0.2208106997,0.2807293592,,
4.6971666606,18.132175472,1506365975.49176,0.0212409496,0.6456141876,0.6714999778,,
4.5744241545,17.9151349052,1506365975.51425,0.0224950314,0.1227425061,0.2170405668,,
4.6541452445,17.6834618653,1506365975.533,0.0187489986,0.07972109,0.2316730399,,
4.8419674268,17.249616864,1506365975.553,0.020004034,0.1878221822,0.4338450013,,
4.7205396574,16.6242311337,1506365975.573,0.0199990273,0.1214277694,0.6253857303,,
4.8730282977,16.5390924929,1506365975.603,0.0299990177,0.1524886403,0.0851386407,,
4.8905782318,16.6473573564,1506365975.62561,0.0226049423,0.0175499341,0.1082648635,,
5.1405055384,16.4214953649,1506365975.64435,0.0187399387,0.2499273067,0.2258619915,,
5.1202370699,16.2519790828,1506365975.6643,0.0199520588,0.0202684685,0.1695162821,,
5.0080055199,16.1574370471,1506365975.68424,0.0199389458,0.1122315501,0.0945420357,,
5.0493285153,16.0110153954,1506365975.70429,0.0200541019,0.0413229954,0.1464216517,,
4.7708216363,15.9645686874,1506365975.72559,0.0212929249,0.278506879,0.046446708,,
4.8257943912,15.9349279518,1506365975.74557,0.0199799538,0.0549727548,0.0296407355,,
5.07497682,15.4435014372,1506365975.76806,0.0224990845,0.2491824288,0.4914265146,,
5.1786870253,14.9839085154,1506365975.78678,0.0187208652,0.1037102053,0.4595929218,,
5.5230510874,14.7161659985,1506365975.80679,0.0200071335,0.3443640621,0.2677425169,,
5.7283062778,14.2020386911,1506365975.82679,0.0199959278,0.2052551905,0.5141273074,,
5.531170763,13.3084104856,1506365975.84804,0.02125597,0.1971355148,0.8936282055,,
5.8874418958,12.7841428487,1506365975.86805,0.0200099945,0.3562711328,0.5242676369,,
6.1181398793,12.2595674066,1506365975.8918,0.0237441063,0.2306979835,0.524575442,,
6.1174150531,11.8112462393,1506365975.91054,0.0187380314,0.0007248262,0.4483211673,,
6.3038563469,10.8074183988,1506365975.92931,0.0187709332,0.1864412938,1.0038278405,,
6.6119910823,10.4110215798,1506365975.94933,0.0200219154,0.3081347354,0.396396819,,
6.7727653985,9.751468284,1506365975.97181,0.022480011,0.1607743162,0.6595532959,,
6.3582498496,9.4711010723,1506365975.99057,0.018764019,0.4145155489,0.2803672117,,
6.3287389786,8.6111848944,1506365976.01046,0.0198891163,0.0295108711,0.859916178,,
6.1050095397,8.2842866329,1506365976.03059,0.020127058,0.2237294388,0.3268982614,,
-47.5744944726,39.1212094214,1506365976.05429,0.0236978531,53.6795040124,30.8369227885,,
5.7490169859,7.7447073788,1506365976.07303,0.0187439919,53.3235114585,31.3765020426,,
5.0328162768,7.1950099518,1506365976.09173,0.0187020302,0.716200709,0.549697427,,
5.3886906191,7.0604927278,1506365976.11183,0.0200951099,0.3558743423,0.134517224,,
5.3488387124,6.8641371729,1506365976.13176,0.0199298859,0.0398519067,0.1963555548,,
4.9613050757,6.7044196539,1506365976.153,0.0212440491,0.3875336367,0.159717519,,
5.3736380259,6.337261675,1506365976.17301,0.020004034,0.4123329502,0.3671579789,,
5.9754904533,5.8953953919,1506365976.20301,0.0300049782,0.6018524274,0.4418662831,,
6.1044616225,5.6662250493,1506365976.22429,0.0212769508,0.1289711692,0.2291703427,,
6.0077475599,5.162784925,1506365976.24425,0.0199639797,0.0967140626,0.5034401243,,
6.0692732949,4.6609126341,1506365976.26426,0.0200071335,0.061525735,0.5018722909,,
5.9899792262,4.2420595184,1506365976.28548,0.0212218761,0.0792940687,0.4188531157,,
6.1430937299,4.1896604691,1506365976.30549,0.0200109482,0.1531145036,0.0523990493,,
6.3261631776,4.1811577786,1506365976.32552,0.020029068,0.1830694477,0.0085026905,,
6.3036316294,4.1957862486,1506365976.34675,0.0212309361,0.0225315482,0.01462847,,
6.4717969048,3.9600414702,1506365976.36676,0.020004034,0.1681652754,0.2357447784,,
6.1732820851,3.6685265962,1506365976.38677,0.0200181007,0.2985148197,0.291514874,,
6.638904927,3.8358091118,1506365976.408,0.0212290287,0.4656228419,0.1672825156,,
6.4722422117,3.7444690049,1506365976.42675,0.018750906,0.1666627153,0.0913401069,,
6.5332572223,3.8863839082,1506365976.44675,0.0199980736,0.0610150106,0.1419149033,,
6.7160897568,3.8494992205,1506365976.46802,0.0212709904,0.1828325346,0.0368846878,,
6.6832900108,3.9658866887,1506365976.4905,0.0224750042,0.0327997461,0.1163874682,,
6.9054614822,4.0543901811,1506365976.50928,0.0187768936,0.2221714715,0.0885034924,,
7.0614067601,4.1111995,1506365976.53053,0.021253109,0.1559452779,0.0568093189,,
6.7331571455,4.583501359,1506365976.55926,0.0287349224,0.3282496146,0.472301859,,
6.8820183604,5.3611307522,1506365976.58927,0.0300030708,0.1488612149,0.7776293932,,
7.2855899883,5.8972423039,1506365976.62048,0.0312149525,0.4035716279,0.5361115518,,
7.5323289595,6.3192048372,1506365976.6405,0.0200169086,0.2467389712,0.4219625333,,
7.4599470203,6.762428654,1506365976.66048,0.0199861526,0.0723819391,0.4432238167,,
7.2811670993,7.1790975423,1506365976.69174,0.0312600136,0.1787799211,0.4166688883,,
7.4516767533,7.3204249274,1506365976.72174,0.0299909115,0.1705096541,0.1413273851,,
7.3797281824,7.1803930597,1506365976.74177,0.0200369358,0.071948571,0.1400318677,,
7.0984050565,7.3785758051,1506365976.76302,0.0212430954,0.2813231259,0.1981827454,,
6.9228901194,7.3147020609,1506365976.78301,0.0199990273,0.175514937,0.0638737442,,
6.6873370062,7.2937930918,1506365976.80429,0.0212709904,0.2355531132,0.0209089692,,
6.8246384324,7.2404692159,1506365976.82301,0.0187270641,0.1373014262,0.0533238759,,
6.9291743688,7.3511072153,1506365976.84431,0.0212988853,0.1045359364,0.1106379994,,
6.3691717996,7.3229736849,1506365976.86426,0.0199449062,0.5600025692,0.0281335304,,
6.4114398402,7.2830048099,1506365976.88426,0.0200049877,0.0422680406,0.039968875,,
6.1345821324,7.2482425097,1506365976.90673,0.0224699974,0.2768577078,0.0347623002,,
6.2830761698,7.4054425224,1506365976.92575,0.0190181732,0.1484940374,0.1572000127,,
6.2087649073,7.4727670849,1506365976.94557,0.0198190212,0.0743112625,0.0673245625,,
5.8339592219,7.443711175,1506365976.9656,0.0200328827,0.3748056854,0.0290559099,,
5.8295140012,7.7596595938,1506365976.98678,0.0211830139,0.0044452206,0.3159484188,,
5.5732074913,8.1306497509,1506365977.01671,0.0299229622,0.2563065099,0.3709901571,,
5.6271645931,8.5141850149,1506365977.03805,0.0213420391,0.0539571018,0.383535264,,
5.4412599426,8.8731067041,1506365977.05924,0.0211899281,0.1859046506,0.3589216892,,
5.314052029,9.3488929879,1506365977.07798,0.0187370777,0.1272079136,0.4757862838,,
5.061988977,11.0001049562,1506365977.098,0.0200190544,0.252063052,1.6512119683,,
4.8329995304,12.0606942686,1506365977.11798,0.0199809074,0.2289894466,1.0605893124,,
4.8857164143,14.905106318,1506365977.14923,0.03125,0.0527168839,2.8444120494,,
4.9756315826,16.0583038324,1506365977.183,0.0337769985,0.0899151683,1.1531975144,,
4.9193895089,17.7550142526,1506365977.20178,0.0187749863,0.0562420737,1.6967104202,,
4.5635031664,18.0814885467,1506365977.22174,0.0199639797,0.3558863425,0.3264742941,,
4.3835701427,18.3490031244,1506365977.24298,0.0212390423,0.1799330237,0.2675145777,,
4.1092753689,18.6207413451,1506365977.26173,0.018748045,0.2742947738,0.2717382207,,
4.2622512871,18.8829613895,1506365977.28048,0.0187540054,0.1529759182,0.2622200444,,
4.0894319656,18.9631996811,1506365977.30174,0.0212540627,0.1728193215,0.0802382916,,
3.9800175307,19.1000074283,1506365977.32178,0.0200400352,0.1094144349,0.1368077472,,
3.9226507029,19.3574552678,1506365977.34174,0.019961834,0.0573668278,0.2574478395,,
3.6426780504,19.486369608,1506365977.36174,0.0200021267,0.2799726525,0.1289143402,,
3.6178343273,19.3584079859,1506365977.38304,0.0213038921,0.0248437231,0.1279616221,,
3.725160589,19.4589437008,1506365977.40305,0.0200049877,0.1073262617,0.1005357149,,
3.9059785195,19.6107413685,1506365977.42302,0.0199739933,0.1808179304,0.1517976677,,
3.8553056943,19.567324929,1506365977.44305,0.0200221539,0.0506728252,0.0434164394,,
3.5295157908,19.4941049088,1506365977.46433,0.0212798119,0.3257899035,0.0732200202,,
3.422534277,19.6493712312,1506365977.48682,0.0224950314,0.1069815138,0.1552663224,,
