-11.7033097864,43.9191682029,1506365605.84482,Time,X,Y
-10.9613829966,43.9102256877,1506365636.74278,0.0212519169,0.4544558071,0.0495794945
-10.4591007576,44.0558170238,1506365636.7628,0.0200150013,0.502282239,0.1455913361
-10.4677930334,43.6878362533,1506365636.78277,0.0199689865,0.0086922758,0.3679807706
-10.5810304443,43.5365737777,1506365636.80404,0.0212740898,0.1132374109,0.1512624755
-10.8375914886,43.6279148765,1506365636.82404,0.0200030804,0.2565610442,0.0913410988
-10.8338631168,43.5366238436,1506365636.84403,0.0199918747,0.0037283718,0.0912910329
-11.2405174666,43.5103817212,1506365636.86404,0.0200049877,0.4066543498,0.0262421224
-11.3205937609,42.9388278326,1506365636.88402,0.0199799538,0.0800762944,0.5715538886
-11.3672460734,42.7779593986,1506365636.90653,0.0225071907,0.0466523124,0.1608684341
-11.7237064562,42.4651845932,1506365636.92528,0.0187559128,0.3564603828,0.3127748054
-11.402848516,42.4040392867,1506365636.94528,0.0199990273,0.3208579401,0.0611453065
-11.2256798028,42.0191048438,1506365636.96777,0.0224840641,0.1771687133,0.3849344429
-11.4242272588,41.8837122508,1506365636.98652,0.0187540054,0.198547456,0.135392593
-11.1411042134,41.6222557821,1506365637.00652,0.0200018883,0.2831230453,0.2614564687
-11.0834177359,41.5030025073,1506365637.02651,0.0199849606,0.0576864775,0.1192532748
-10.9091346142,40.9744881115,1506365637.05778,0.0312690735,0.1742831218,0.5285143958
-10.4718064179,40.4622875494,1506365637.07778,0.0200018883,0.4373281962,0.5122005621
-10.4278629531,40.2311904218,1506365637.09778,0.0200061798,0.0439434648,0.2310971276
-10.580495691,40.435828437,1506365637.11778,0.0199928284,0.1526327379,0.2046380152
-10.6763778621,40.4162864376,1506365637.13904,0.0212631226,0.0958821711,0.0195419994
-10.2161915795,40.6487386624,1506365637.15903,0.0199859142,0.4601862826,0.2324522248
-10.3789140104,40.7159548826,1506365637.17903,0.0200049877,0.1627224309,0.0672162203
-10.1835159704,41.220661201,1506365637.19902,0.0199949741,0.19539804,0.5047063184
-10.2967301969,41.2604952351,1506365637.22028,0.0212571621,0.1132142265,0.0398340341
-9.9786144192,41.8046557507,1506365637.24153,0.0212459564,0.3181157778,0.5441605156
-9.9941089128,41.988812867,1506365637.26028,0.0187530518,0.0154944936,0.1841571164
-9.8789784148,42.5605825191,1506365637.28028,0.0200009346,0.115130498,0.5717696521
-9.868548591,42.7793846182,1506365637.30403,0.0237438679,0.0104298238,0.2188020991
-9.9115276036,43.5312376254,1506365637.32278,0.0187489986,0.0429790126,0.7518530072
-9.236698904,43.9135905513,1506365637.34151,0.0187351704,0.6748286997,0.3823529258
-9.7388829773,44.0339908283,1506365637.36152,0.0200140476,0.5021840733,0.1204002771
-9.907831818,44.2696897735,1506365637.38277,0.0212469101,0.1689488407,0.2356989452
-9.7974069402,44.4062913202,1506365637.40278,0.0200049877,0.1104248778,0.1366015466
-9.5431432123,44.4431244693,1506365637.42277,0.0199959278,0.2542637278,0.0368331491
-9.473994537,44.304141606,1506365637.44279,0.0200150013,0.0691486754,0.1389828633
-9.4170468173,44.2286883104,1506365637.46526,0.0224740505,0.0569477197,0.0754532956
-9.7913587332,43.9905175325,1506365637.48403,0.0187649727,0.374311916,0.2381707779
-9.5536350438,43.6875783418,1506365637.50407,0.0200419426,0.2377236894,0.3029391906
-9.2341040357,43.687081122,1506365637.52404,0.0199761391,0.3195310081,0.0004972198
-9.4447827692,43.6658870834,1506365637.54529,0.021242857,0.2106787335,0.0211940386
-9.8053791945,43.4180641141,1506365637.56653,0.0212461948,0.3605964253,0.2478229694
-9.9232005425,43.3412437804,1506365637.58536,0.0188219547,0.117821348,0.0768203336
-9.5924493981,43.3322099249,1506365637.60535,0.0199990273,0.3307511444,0.0090338556
-9.9015129146,43.1819610628,1506365637.6253,0.0199480057,0.3090635164,0.1502488621
-10.2327208176,43.0835257367,1506365637.64654,0.0212359428,0.331207903,0.0984353261
-10.314113318,43.095698795,1506365637.66654,0.0200018883,0.0813925004,0.0121730583
-10.3093946347,42.8964591471,1506365637.68653,0.0199930668,0.0047186833,0.1992396479
-10.3221524691,42.8575259282,1506365637.7078,0.0212640762,0.0127578344,0.0389332189
-10.2045672302,42.3680589987,1506365637.72779,0.0199918747,0.1175852389,0.4894669294
-9.8155708737,41.9608540301,1506365637.74653,0.0187411308,0.3889963565,0.4072049686
-10.0665397213,41.789160625,1506365637.76777,0.0212440491,0.2509688476,0.1716934052
-9.9434815885,41.4404796312,1506365637.79904,0.0312669277,0.1230581328,0.3486809937
-9.5003524842,41.3549099022,1506365637.81895,0.0199098587,0.4431291043,0.085569729
-9.5750946016,41.130477663,1506365637.83778,0.0188322067,0.0747421174,0.2244322392
-9.0441212715,40.8702610907,1506365637.85904,0.0212597847,0.5309733301,0.2602165723
-8.9106028519,40.9757909531,1506365637.879,0.0199611187,0.1335184196,0.1055298624
-9.1444986282,40.906295688,1506365637.89901,0.0200080872,0.2338957762,0.069495265
-8.8476746329,40.9721692868,1506365637.9203,0.0212879181,0.2968239953,0.0658735988
-8.5933141986,41.0341252622,1506365637.94152,0.0212190151,0.2543604342,0.0619559754
-8.2919372495,41.1882242189,1506365637.96526,0.0237419605,0.3013769492,0.1540989567
-8.1116903579,41.5545351587,1506365637.9903,0.0250370502,0.1802468916,0.3663109398
-8.1260614595,41.7821432251,1506365638.01026,0.0199570656,0.0143711016,0.2276080664
-7.9503883623,42.0428276325,1506365638.03154,0.0212860107,0.1756730972,0.2606844075
-8.1602624511,42.4579029304,1506365638.05154,0.0199987888,0.2098740887,0.4150752979
-8.0775108366,42.8219506653,1506365638.07154,0.0199961662,0.0827516144,0.3640477349
-8.0365681004,43.3381598732,1506365638.09277,0.0212340355,0.0409427362,0.5162092079
-8.2991186222,43.737299215,1506365638.11278,0.0200099945,0.2625505218,0.3991393418
-8.7882348518,44.6363974742,1506365638.13278,0.0200028419,0.4891162296,0.8990982592
-8.4048718618,45.2118008346,1506365638.15277,0.01998806,0.38336299,0.5754033604
-8.2992537508,45.5772525553,1506365638.17279,0.020015955,0.105618111,0.3654517207
-8.083376923,45.9657026324,1506365638.19405,0.0212600231,0.2158768278,0.3884500771
-7.719575143,46.6123546211,1506365638.21401,0.019963026,0.36380178,0.6466519888
-7.4526205592,47.142319162,1506365638.24401,0.0300030708,0.2669545838,0.5299645409
-7.2111207016,47.9233425776,1506365638.26401,0.0199959278,0.2414998576,0.7810234156
-6.9236234082,48.3939954713,1506365638.28527,0.0212590694,0.2874972934,0.4706528937
-6.4381697899,48.8332792308,1506365638.30526,0.0199949741,0.4854536183,0.4392837594
-6.3829723639,49.0238184367,1506365638.32528,0.0200128555,0.055197426,0.1905392059
-5.6734257701,48.6053623199,1506365638.34651,0.0212349892,0.7095465938,0.4184561168
-5.6177312306,48.8155136026,1506365638.36775,0.0212430954,0.0556945395,0.2101512827
-5.5254585541,48.4087022201,1506365638.38777,0.0200190544,0.0922726764,0.4068113825
-5.1744400684,48.2063197078,1506365638.4065,0.0187308788,0.3510184857,0.2023825123
-4.8617181861,47.8441618052,1506365638.4265,0.0199980736,0.3127218823,0.3621579026
-4.9904651033,47.556235676,1506365638.449,0.0225000381,0.1287469172,0.2879261291
-5.2869343531,47.0297953043,1506365638.46776,0.0187618732,0.2964692498,0.5264403718
-5.5841390275,46.7661317498,1506365638.48775,0.0199902058,0.2972046745,0.2636635545
-6.2705561994,46.94218201,1506365638.50901,0.0212528706,0.6864171719,0.1760502602
-6.4500222888,47.0970699338,1506365638.529,0.0199959278,0.1794660894,0.1548879238
-7.1246457819,47.3551144609,1506365638.549,0.0199980736,0.6746234931,0.2580445271
-7.4342097864,47.6588632381,1506365638.569,0.0199990273,0.3095640045,0.3037487772
-7.5874986575,47.9787560213,1506365638.59025,0.021253109,0.1532888711,0.3198927832
-7.1050196325,48.0201857343,1506365638.61026,0.0200018883,0.4824790251,0.041429713
-7.5570358166,48.2415548651,1506365638.63025,0.0199959278,0.4520161841,0.2213691308
-7.7331723742,48.1835913512,1506365638.65151,0.0212540627,0.1761365576,0.0579635139
-7.865257421,48.3967162895,1506365638.6715,0.0199971199,0.1320850468,0.2131249384
-8.0140158613,48.6325662884,1506365638.69152,0.0200219154,0.1487584403,0.2358499989
-8.1137728419,48.8482199875,1506365638.71155,0.0200240612,0.0997569807,0.2156536991
-8.5908980737,48.7718994704,1506365638.73525,0.0237059593,0.4771252317,0.0763205171
-9.1509110554,48.0709442407,1506365638.75651,0.02125597,0.5600129817,0.7009552297
-8.9270033206,47.7999827105,1506365638.77776,0.0212519169,0.2239077348,0.2709615303
-8.8254172082,46.7954105953,1506365638.80525,0.027490139,0.1015861124,1.0045721152
-8.7366410648,46.1101139587,1506365638.82401,0.0187609196,0.0887761434,0.6852966366
-8.823764856,45.8061732391,1506365638.84402,0.0200059414,0.0871237912,0.3039407196
-9.3381569659,44.4695404511,1506365638.86776,0.0237369537,0.5143921098,1.336632788
-9.2162171582,43.7208926922,1506365638.89401,0.0262541771,0.1219398076,0.7486477589
-9.4726125594,41.9354879546,1506365638.91651,0.0225028992,0.2563954011,1.7854047376
-9.7602336486,41.6188492021,1506365638.93527,0.0187571049,0.2876210892,0.3166387525
-9.3498429219,41.1228305261,1506365638.95775,0.0224788189,0.4103907266,0.496018676
-9.5930772815,40.5006903776,1506365638.97651,0.018764019,0.2432343596,0.6221401485
-9.9723720146,40.2745156839,1506365638.99652,0.0200030804,0.3792947331,0.2261746938
-9.788652387,40.3803567784,1506365639.01648,0.0199680328,0.1837196276,0.1058410945
-9.6119394931,40.399877292,1506365639.03657,0.0200829506,0.1767128939,0.0195205136
-9.8959968386,41.4590644625,1506365639.06781,0.0312449932,0.2840573455,1.0591871705
-10.098701963,41.6755988072,1506365639.08781,0.0199980736,0.2027051244,0.2165343447
-10.2902860989,43.1187985868,1506365639.10792,0.020113945,0.1915841359,1.4431997796
-10.566273235,43.9870791074,1506365639.1278,0.0198760033,0.2759871361,0.8682805206
-10.8991124816,45.765033933,1506365639.15906,0.0312559605,0.3328392466,1.7779548256
-10.8677691396,46.928398089,1506365639.17906,0.0200009346,0.031343342,1.163364156
-11.1556598052,47.6890283865,1506365639.199,0.0199420452,0.2878906655,0.7606302975
-11.163440245,48.496027498,1506365639.22032,0.0213160515,0.0077804399,0.8069991115
-10.8883898121,49.9020941841,1506365639.25779,0.0374701023,0.2750504329,1.406066686
-11.3210604328,50.6292227497,1506365639.28155,0.0237689018,0.4326706206,0.7271285656
-11.3358457733,50.8303385347,1506365639.30158,0.020029068,0.0147853406,0.201115785
-11.1050883357,50.8702097817,1506365639.32157,0.0199818611,0.2307574376,0.039871247
-11.4050987495,50.9809588079,1506365639.3415,0.0199320316,0.3000104138,0.1107490262
-11.3340527891,51.0398755557,1506365639.36281,0.021310091,0.0710459604,0.0589167478
-11.51068436,50.8474060944,1506365639.38282,0.0200150013,0.1766315708,0.1924694613
-11.5911539816,50.7621125525,1506365639.40281,0.0199899673,0.0804696216,0.0852935419
-11.4080975504,50.6493408742,1506365639.42281,0.0200018883,0.1830564312,0.1127716783
-11.3404346433,50.4626541643,1506365639.44405,0.0212311745,0.0676629071,0.1866867099
-11.7284452816,50.4615002725,1506365639.46418,0.0201358795,0.3880106382,0.0011538918
-11.6055107962,50.0534452321,1506365639.48542,0.0212380886,0.1229344853,0.4080550404
-11.5625523705,50.2239174371,1506365639.50417,0.0187518597,0.0429584257,0.1704722051
-11.5612535269,50.0619166623,1506365639.5217,0.0175290108,0.0012988436,0.1620007748
-11.6566319791,50.3497544907,1506365639.53917,0.0174720287,0.0953784523,0.2878378284
-11.6566319791,50.3497544907,1506365639.55669,0.0175151825,0,0
-11.9504535678,50.2751593678,1506365639.57543,0.0187458992,0.2938215886,0.0745951229
-11.955195762,50.0185903966,1506365639.59781,0.0223770142,0.0047421942,0.2565689712
-11.7270300085,49.9141753106,1506365639.61669,0.0188798904,0.2281657535,0.104415086
-12.1490922381,49.7139787143,1506365639.63668,0.0199849606,0.4220622296,0.2001965963
-12.1983487619,49.4716757421,1506365639.65788,0.0212090015,0.0492565238,0.2423029722
-12.4885342819,49.0535785129,1506365639.67793,0.0200481415,0.29018552,0.4180972292
-12.1348947806,48.6132398845,1506365639.69793,0.0199980736,0.3536395013,0.4403386284
-12.1950282675,48.1750753347,1506365639.71918,0.0212469101,0.0601334869,0.4381645498
-12.2340702806,47.7021191577,1506365639.73793,0.0187489986,0.0390420131,0.4729561769
-12.2852203632,47.1239468119,1506365639.75918,0.0212490559,0.0511500827,0.5781723458
-11.8730828125,46.8943124019,1506365639.77913,0.0199530125,0.4121375507,0.22963441
-11.8152936431,46.6723169488,1506365639.79918,0.0200560093,0.0577891694,0.2219954531
-11.7530061663,46.4494712091,1506365639.82041,0.0212299824,0.0622874768,0.2228457398
-11.600352134,45.9106794479,1506365639.84043,0.0200200081,0.1526540322,0.5387917611
-11.4403171775,45.558542753,1506365639.8604,0.0199689865,0.1600349565,0.3521366949
-11.2164816615,44.8981117383,1506365639.88037,0.019963026,0.223835516,0.6604310148
-10.8505155639,44.2727075503,1506365639.90168,0.0213158131,0.3659660976,0.625404188
-10.5624866335,43.0889969082,1506365639.92169,0.0200111866,0.2880289304,1.1837106421
-10.3425935201,42.3480951673,1506365639.94169,0.0199928284,0.2198931134,0.7409017409
-10.394944454,41.5032399955,1506365639.97168,0.0299921036,0.052350934,0.8448551718
-10.2236927161,41.0108686947,1506365639.99293,0.0212490559,0.1712517379,0.4923713008
-10.424764253,41.0007679458,1506365640.01406,0.0211298466,0.2010715369,0.010100749
-10.7328330054,40.8224940165,1506365640.03293,0.0188691616,0.3080687524,0.1782739293
-10.8344555172,40.6351827509,1506365640.05418,0.0212509632,0.1016225118,0.1873112656
-11.0172081193,40.4502684528,1506365640.07542,0.0212478638,0.1827526022,0.1849142981
-11.0287011707,40.3907627265,1506365640.09414,0.0187110901,0.0114930513,0.0595057263
-11.511872393,40.2265315439,1506365640.11417,0.0200300217,0.4831712224,0.1642311826
-11.5175006915,40.3375454419,1506365640.13542,0.0212509632,0.0056282985,0.111013898
-11.2693270874,40.2556805072,1506365640.15542,0.0199999809,0.2481736042,0.0818649347
-11.3539242492,40.3986643348,1506365640.17663,0.021212101,0.0845971619,0.1429838276
-11.2490937515,40.1927638651,1506365640.19543,0.0187988281,0.1048304977,0.2059004697
-11.1605295836,40.421636441,1506365640.21666,0.0212349892,0.0885641679,0.2288725759
-11.4387639014,40.7024316051,1506365640.23663,0.0199670792,0.2782343177,0.2807951641
-11.3208181452,41.2817039031,1506365640.26663,0.0299999714,0.1179457562,0.579272298
-11.2044411922,41.160698177,1506365640.28913,0.0225009918,0.116376953,0.1210057261
-11.5209003114,41.4251694732,1506365640.30788,0.0187470913,0.3164591191,0.2644712962
-11.6568542199,41.2578254668,1506365640.32788,0.0199999809,0.1359539086,0.1673440064
-11.9408234648,41.2587892023,1506365640.34782,0.0199420452,0.2839692449,0.0009637354
-11.7192852296,41.0540037206,1506365640.36788,0.020056963,0.2215382353,0.2047854816
-11.9403846938,40.9062429531,1506365640.38911,0.0212368965,0.2210994642,0.1477607676
-12.0152207832,40.8984142339,1506365640.40911,0.0199999809,0.0748360894,0.0078287192
-11.8686583824,40.5872222264,1506365640.4304,0.021282196,0.1465624008,0.3111920075
-12.1628995781,40.7600815637,1506365640.45039,0.0199949741,0.2942411956,0.1728593373
-12.3998561784,40.2205388563,1506365640.4704,0.020004034,0.2369566003,0.5395427074
-12.6350759351,39.9220752898,1506365640.49163,0.0212309361,0.2352197567,0.2984635664
-12.4822453923,39.84953638,1506365640.52538,0.0337538719,0.1528305428,0.0725389098
-12.6020377854,39.8196412458,1506365640.55163,0.0262482166,0.1197923931,0.0298951341
-12.1931215412,39.7600699938,1506365640.57164,0.0200088024,0.4089162442,0.0595712521
-12.3755978271,40.1039279098,1506365640.59163,0.0199911594,0.1824762859,0.3438579161
-12.1123185847,40.3032828548,1506365640.61413,0.0224988461,0.2632792424,0.199354945
-11.765717469,40.391652649,1506365640.63288,0.0187489986,0.3466011157,0.0883697942
-11.3571124611,40.6239985908,1506365640.65288,0.020001173,0.4086050079,0.2323459417
-10.6984258799,40.866119202,1506365640.6731,0.0202248096,0.6586865812,0.2421206113
-10.4904515495,41.052108568,1506365640.6942,0.0210990906,0.2079743305,0.185989366
-9.6952828382,41.3364680414,1506365640.71422,0.0200150013,0.7951687113,0.2843594734
-9.3044640482,41.4841748609,1506365640.73413,0.0199120045,0.39081879,0.1477068195
-9.1561291135,41.2885141089,1506365640.75413,0.0199971199,0.1483349347,0.195660752
-8.5242330874,41.4684895123,1506365640.77788,0.0237519741,0.6318960261,0.1799754033
-7.7876022663,41.3959129254,1506365640.79664,0.0187609196,0.736630821,0.0725765868
-7.3978156063,41.2392423087,1506365640.81539,0.0187540054,0.3897866601,0.1566706168
-7.2496579626,41.2227037928,1506365640.83663,0.0212340355,0.1481576437,0.0165385159
-6.8931151439,41.2933676744,1506365640.85538,0.0187499523,0.3565428187,0.0706638816
-6.4468099006,40.6047987566,1506365640.87663,0.0212540627,0.4463052433,0.6885689177
-6.7326320231,40.697238318,1506365640.90788,0.0312449932,0.2858221225,0.0924395614
-6.7590304318,41.2113755455,1506365640.92787,0.0199968815,0.0263984087,0.5141372275
-7.2298083433,41.4117980608,1506365640.94787,0.0199990273,0.4707779115,0.2004225153
-7.1980542697,41.6480745552,1506365640.96787,0.0200021267,0.0317540736,0.2362764944
-7.6135816872,41.8010181119,1506365640.98911,0.0212388039,0.4155274175,0.1529435568
-7.8823711965,41.6371930516,1506365641.00788,0.0187721252,0.2687895092,0.1638250603
-7.8582486967,41.5790991387,1506365641.02793,0.0200409889,0.0241224998,0.0580939129
-7.8846975389,41.4094518049,1506365641.04914,0.0212099552,0.0264488423,0.1696473338
-7.3141908605,41.0633055868,1506365641.07037,0.0212340355,0.5705066784,0.3461462181
-7.3695137115,40.841597081,1506365641.09288,0.0225059986,0.055322851,0.2217085058
-7.2961869652,40.6974526147,1506365641.11162,0.0187439919,0.0733267463,0.1441444663
-7.3912125706,40.3471450886,1506365641.13288,0.02125597,0.0950256054,0.3503075261
-7.280227701,40.040552821,1506365641.15161,0.0187370777,0.1109848696,0.3065922676
-7.2918565414,39.6611665601,1506365641.17041,0.0187969208,0.0116288403,0.3793862609
-7.455618085,39.7185260181,1506365641.19162,0.021212101,0.1637615436,0.057359458
-7.7803255853,39.4941272619,1506365641.21037,0.018750906,0.3247075003,0.2243987562
-7.8415935251,39.4880654824,1506365641.23037,0.0199959278,0.0612679397,0.0060617795
-7.9896304672,39.7089733234,1506365641.2516,0.0212330818,0.1480369421,0.220907841
-8.3827607119,39.8832228258,1506365641.28161,0.0300059319,0.3931302447,0.1742495024
-8.4479636982,40.2736560587,1506365641.30162,0.0200121403,0.0652029863,0.3904332328
-8.287012294,40.6388391835,1506365641.32287,0.0212519169,0.1609514042,0.3651831249
-8.1616600228,40.8997523127,1506365641.34287,0.0200009346,0.1253522712,0.2609131292
-8.3228842396,41.7563115238,1506365641.36287,0.020001173,0.1612242168,0.8565592111
-8.0801645103,41.744336338,1506365641.38413,0.0212519169,0.2427197292,0.0119751858
-8.0360815651,42.0697908609,1506365641.41412,0.029998064,0.0440829452,0.3254545229
-8.2518545855,42.3995836383,1506365641.43412,0.0199978352,0.2157730204,0.3297927774
-7.8552659968,42.3962205352,1506365641.45412,0.0199980736,0.3965885886,0.003363103
-7.9049228154,42.0825303961,1506365641.47537,0.0212550163,0.0496568185,0.3136901392
-7.2804200641,41.8296528369,1506365641.49537,0.0199949741,0.6245027512,0.2528775592
-7.9625358009,41.7105882459,1506365641.51537,0.0200021267,0.6821157367,0.119064591
-7.5662081078,41.5503526935,1506365641.53536,0.0199859142,0.3963276931,0.1602355524
-7.5426333224,41.1664770278,1506365641.55537,0.0200140476,0.0235747854,0.3838756657
-7.4875839157,40.8244881757,1506365641.57658,0.0212090015,0.0550494067,0.3419888521
-7.4065706013,40.3108888187,1506365641.59663,0.020045042,0.0810133145,0.513599357
-7.4738277225,40.1645018045,1506365641.61665,0.0200228691,0.0672571212,0.1463870142
-7.5777681888,39.7256949157,1506365641.63668,0.0200340748,0.1039404663,0.4388068889
-7.4751428385,39.3059491809,1506365641.65917,0.0224840641,0.1026253503,0.4197457347
-7.2950267187,39.2245954176,1506365641.67792,0.0187518597,0.1801161198,0.0813537633
-7.1532108493,38.9584255745,1506365641.69791,0.0199921131,0.1418158694,0.2661698431
-7.0939952742,38.5312029271,1506365641.71791,0.0199959278,0.0592155751,0.4272226474
-6.996263415,37.8849411601,1506365641.73918,0.0212740898,0.0977318592,0.6462617671
-7.1546711251,38.0230975254,1506365641.76043,0.0212488174,0.1584077101,0.1381563653
-7.1862888852,37.9605042274,1506365641.77918,0.0187511444,0.0316177601,0.0625932979
-7.3538695803,37.7978970562,1506365641.81791,0.0387330055,0.1675806951,0.1626071713
-7.2023511796,38.4340282799,1506365641.8404,0.0224900246,0.1515184007,0.6361312237
-7.4243218075,38.6216996603,1506365641.85914,0.0187399387,0.2219706279,0.1876713804
-7.3589113659,38.8609583323,1506365641.88044,0.0212938786,0.0654104416,0.239258672
-7.595544475,39.1227036187,1506365641.91287,0.0324361324,0.2366331091,0.2617452863
-7.6226295803,39.1918736588,1506365641.93161,0.0187380314,0.0270851053,0.0691700401
-8.034927786,39.5799274128,1506365641.95037,0.0187599659,0.4122982057,0.388053754
-8.2155654532,40.2907036138,1506365641.97162,0.0212509632,0.1806376673,0.710776201
-8.2649629862,40.6223898803,1506365641.9916,0.019974947,0.049397533,0.3316862665
-8.4233727218,40.7772960913,1506365642.01168,0.0200841427,0.1584097355,0.154906211
-8.6387331777,41.3345982234,1506365642.03287,0.0211889744,0.2153604559,0.5573021322
-8.5482510963,41.7777750096,1506365642.05287,0.0200009346,0.0904820814,0.4431767862
-8.5318502791,42.1666791433,1506365642.07287,0.0200009346,0.0164008172,0.3889041337
-8.2168706739,42.6769524138,1506365642.09287,0.0199980736,0.3149796053,0.5102732705
-8.2670985029,43.188501213,1506365642.11662,0.0237491131,0.050227829,0.5115487992
-7.8339698775,43.0985363722,1506365642.13537,0.0187468529,0.4331286253,0.0899648409
-7.8643642926,43.0301423397,1506365642.15537,0.0199990273,0.030394415,0.0683940325
-7.8775264531,43.0304621495,1506365642.17674,0.0213730335,0.0131621605,0.0003198098
-7.4552612005,42.7423385225,1506365642.19536,0.018625021,0.4222652526,0.2881236269
-7.2206548353,42.3268131997,1506365642.21536,0.0200018883,0.2346063652,0.4155253228
-6.9153460849,41.8430359087,1506365642.23536,0.0199999809,0.3053087504,0.4837772909
-6.8705245306,41.606374587,1506365642.25786,0.022495985,0.0448215543,0.2366613217
-7.0746529946,40.5864407647,1506365642.27661,0.0187511444,0.204128464,1.0199338223
-6.521663399,40.2571051378,1506365642.29662,0.0200059414,0.5529895956,0.3293356268
-6.3521828488,40.1349106654,1506365642.31662,0.020004034,0.1694805502,0.1221944724
-6.4128810945,40.0929059594,1506365642.33662,0.0199999809,0.0606982457,0.042004706
-6.6828158983,40.2695102607,1506365642.35787,0.0212509632,0.2699348038,0.1766043013
-6.5260194829,40.2674661602,1506365642.37787,0.0199930668,0.1567964154,0.0020441005
-6.6985410739,40.3373232489,1506365642.39787,0.0200030804,0.1725215911,0.0698570887
-6.677376605,40.1595648856,1506365642.41787,0.0199987888,0.0211644689,0.1777583633
-6.5503400485,39.6658076712,1506365642.43787,0.0199971199,0.1270365565,0.4937572143
-6.5077382373,39.3720637779,1506365642.45911,0.0212459564,0.0426018112,0.2937438933
-6.4719687977,39.3509567209,1506365642.47912,0.0200099945,0.0357694396,0.021107057
-6.4695853648,39.2336123625,1506365642.4992,0.0200819969,0.0023834328,0.1173443585
-6.4791237667,39.1464177319,1506365642.52295,0.0237469673,0.0095384019,0.0871946306
-6.602747167,39.0827010666,1506365642.54164,0.0186860561,0.1236234002,0.0637166653
-6.6756942812,39.2165632305,1506365642.56038,0.0187449455,0.0729471143,0.133862164
-6.4202121552,39.4584061031,1506365642.58046,0.0200800896,0.2554821261,0.2418428725
-6.9786867554,39.5213159977,1506365642.6004,0.0199379921,0.5584746002,0.0629098946
-7.1582604111,39.9614628042,1506365642.62038,0.0199799538,0.1795736558,0.4401468065
-7.2671554653,40.0985749591,1506365642.64163,0.0212490559,0.1088950541,0.1371121549
-7.3637014662,40.5543496749,1506365642.66161,0.0199799538,0.096546001,0.4557747158
-7.6781630145,40.8365880373,1506365642.683,0.0213880539,0.3144615483,0.2822383624
-7.6339287645,41.2707199309,1506365642.7016,0.0186028481,0.04423425,0.4341318937
-8.0225649476,41.687577049,1506365642.72287,0.0212712288,0.3886361832,0.4168571181
-8.031234943,41.6159943367,1506365642.74299,0.0201239586,0.0086699953,0.0715827123
-7.9965208086,42.0642293262,1506365642.763,0.0200028419,0.0347141344,0.4482349895
-7.9580814443,42.1908676347,1506365642.78413,0.0211331844,0.0384393643,0.1266383085
-8.4561487419,42.4904020758,1506365642.8054,0.021271944,0.4980672977,0.2995344411
-8.5717157066,42.3674564455,1506365642.82413,0.0187308788,0.1155669646,0.1229456303
-8.5730054981,42.2161954192,1506365642.84537,0.0212321281,0.0012897916,0.1512610264
-9.1352003758,42.0487026166,1506365642.86414,0.0187699795,0.5621948776,0.1674928026
-8.6236823453,41.6440667392,1506365642.88659,0.0224590302,0.5115180305,0.4046358773
-8.707507705,41.450510335,1506365642.90536,0.0187699795,0.0838253598,0.1935564042
-8.7196581463,41.3659997537,1506365642.92538,0.020015955,0.0121504413,0.0845105813
-8.4918955585,41.2320165758,1506365642.9466,0.0212221146,0.2277625878,0.1339831779
-8.5747489775,41.0643695693,1506365642.96661,0.0200068951,0.082853419,0.1676470064
-8.9575300089,41.1007242031,1506365642.98662,0.0200059414,0.3827810314,0.0363546338
-8.6484330578,41.1077886673,1506365643.00799,0.0213701725,0.3090969511,0.0070644641
-8.5681662042,41.1424675216,1506365643.02799,0.0200028419,0.0802668536,0.0346788543
-8.6035959447,41.1621612295,1506365643.04799,0.0199971199,0.0354297405,0.0196937079
-8.7026794214,41.0540949616,1506365643.06798,0.0199990273,0.0990834767,0.1080662679
-8.476476669,40.8129520694,1506365643.08535,0.0173678398,0.2262027524,0.2411428922
-8.3889691668,40.4325471979,1506365643.10909,0.0237400532,0.0875075021,0.3804048714
-8.6558874951,40.3119726058,1506365643.13034,0.0212490559,0.2669183282,0.1205745921
-8.769031314,39.8579172418,1506365643.15034,0.0200009346,0.113143819,0.454055364
-8.7274774159,39.5664739368,1506365643.1691,0.0187530518,0.0415538981,0.2914433049
-8.5967323091,39.6527090065,1506365643.19034,0.0212469101,0.1307451068,0.0862350696
-8.7680596201,39.6690683419,1506365643.21035,0.0200030804,0.171327311,0.0163593354
-9.2551241337,39.4278275159,1506365643.2316,0.0212519169,0.4870645136,0.241240826
-9.2681575514,39.4610541976,1506365643.25036,0.0187599659,0.0130334177,0.0332266817
-9.3192282137,39.2727854489,1506365643.27161,0.0212550163,0.0510706622,0.1882687487
-9.2548608696,39.4727354381,1506365643.2916,0.0199840069,0.0643673441,0.1999499892
-9.2029164459,39.4096190541,1506365643.3116,0.0199990273,0.0519444236,0.063116384
-8.9929997763,39.3899954271,1506365643.33162,0.0200231075,0.2099166696,0.019623627
-9.5144087836,39.4831480756,1506365643.35535,0.0237278938,0.5214090073,0.0931526485
-9.5187007861,39.340275813,1506365643.37411,0.018764019,0.0042920024,0.1428722626
-9.48453788,39.4012908011,1506365643.39298,0.01887393,0.0341629061,0.0610149881
-9.3685766496,39.3981217373,1506365643.41298,0.0199999809,0.1159612304,0.0031690637
-9.3934521508,39.3855801683,1506365643.43299,0.0200030804,0.0248755012,0.012541569
